%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Mean wave direction (deg N),MASE-01 Mean wave direction (deg N) quality
2022-07-25 23:16,150.65,not evaluated
2022-07-25 23:46,149.97,not evaluated
2022-07-26 00:16,149.40,not evaluated
2022-07-26 00:46,145.48,not evaluated
2022-07-26 01:16,145.81,not evaluated
2022-07-26 01:46,143.10,not evaluated
2022-07-26 02:16,140.27,not evaluated
2022-07-26 02:46,142.89,not evaluated
2022-07-26 03:16,141.65,not evaluated
2022-07-26 03:46,142.50,not evaluated
2022-07-26 04:16,135.38,not evaluated
2022-07-26 04:46,133.18,not evaluated
2022-07-26 05:16,131.03,not evaluated
2022-07-26 05:46,133.68,not evaluated
2022-07-26 06:16,134.07,not evaluated
2022-07-26 06:46,132.84,not evaluated
2022-07-26 07:16,134.68,not evaluated
2022-07-26 07:46,136.44,not evaluated
2022-07-26 08:16,135.64,not evaluated
2022-07-26 08:46,134.11,not evaluated
2022-07-26 09:16,134.31,not evaluated
2022-07-26 09:46,136.38,not evaluated
2022-07-26 10:16,135.49,not evaluated
2022-07-26 10:46,136.50,not evaluated
2022-07-26 11:16,134.34,not evaluated
2022-07-26 11:46,135.88,not evaluated
2022-07-26 12:16,133.64,not evaluated
2022-07-26 12:46,136.52,not evaluated
2022-07-26 13:16,136.00,not evaluated
2022-07-26 13:46,135.33,not evaluated
2022-07-26 14:16,134.57,not evaluated
2022-07-26 14:46,135.28,not evaluated
2022-07-26 15:16,136.29,not evaluated
2022-07-26 15:46,136.15,not evaluated
2022-07-26 16:16,138.53,not evaluated
2022-07-26 16:46,137.47,not evaluated
2022-07-26 17:16,138.87,not evaluated
2022-07-26 17:46,138.37,not evaluated
2022-07-26 18:16,136.24,not evaluated
2022-07-26 18:46,134.31,not evaluated
2022-07-26 19:16,136.20,not evaluated
2022-07-26 19:46,139.09,not evaluated
2022-07-26 20:16,138.54,not evaluated
2022-07-26 20:46,140.65,not evaluated
2022-07-26 21:16,141.91,not evaluated
2022-07-26 21:46,141.76,not evaluated
2022-07-26 22:16,142.03,not evaluated
2022-07-26 22:46,143.39,not evaluated
2022-07-26 23:16,144.56,not evaluated
2022-07-26 23:46,145.68,not evaluated
2022-07-27 00:16,145.99,not evaluated
2022-07-27 00:46,144.60,not evaluated
2022-07-27 01:16,144.90,not evaluated
2022-07-27 01:46,142.85,not evaluated
2022-07-27 02:16,139.56,not evaluated
2022-07-27 02:46,137.84,not evaluated
2022-07-27 03:16,136.00,not evaluated
2022-07-27 03:46,136.94,not evaluated
2022-07-27 04:16,137.07,not evaluated
2022-07-27 04:46,137.61,not evaluated
2022-07-27 05:16,133.80,not evaluated
2022-07-27 05:46,136.16,not evaluated
2022-07-27 06:16,136.55,not evaluated
2022-07-27 06:46,137.58,not evaluated
2022-07-27 07:16,136.83,not evaluated
2022-07-27 07:46,136.56,not evaluated
2022-07-27 08:16,137.69,not evaluated
2022-07-27 08:46,139.84,not evaluated
2022-07-27 09:16,140.78,not evaluated
2022-07-27 09:46,142.12,not evaluated
2022-07-27 10:16,141.13,not evaluated
2022-07-27 10:46,141.19,not evaluated
2022-07-27 11:16,140.49,not evaluated
2022-07-27 11:46,142.52,not evaluated
2022-07-27 12:16,141.27,not evaluated
2022-07-27 12:46,142.04,not evaluated
2022-07-27 13:16,141.43,not evaluated
2022-07-27 13:46,141.76,not evaluated
2022-07-27 14:16,141.69,not evaluated
2022-07-27 14:46,141.66,not evaluated
2022-07-27 15:16,143.21,not evaluated
2022-07-27 15:46,145.35,not evaluated
2022-07-27 16:16,147.04,not evaluated
2022-07-27 16:46,146.91,not evaluated
2022-07-27 17:16,144.03,not evaluated
2022-07-27 17:46,142.96,not evaluated
2022-07-27 18:16,146.40,not evaluated
2022-07-27 18:46,147.41,not evaluated
2022-07-27 19:16,150.12,not evaluated
2022-07-27 19:46,148.68,not evaluated
2022-07-27 20:16,151.74,not evaluated
2022-07-27 20:46,152.66,not evaluated
2022-07-27 21:16,154.20,not evaluated
2022-07-27 21:46,151.50,not evaluated
2022-07-27 22:16,152.99,not evaluated
2022-07-27 22:46,154.05,not evaluated
2022-07-27 23:16,152.95,not evaluated
2022-07-27 23:46,153.72,not evaluated
2022-07-28 00:16,156.46,not evaluated
2022-07-28 00:46,156.66,not evaluated
2022-07-28 01:16,154.54,not evaluated
2022-07-28 01:46,153.26,not evaluated
2022-07-28 02:16,152.27,not evaluated
2022-07-28 02:46,149.79,not evaluated
2022-07-28 03:16,149.42,not evaluated
2022-07-28 03:46,147.02,not evaluated
2022-07-28 04:16,148.48,not evaluated
2022-07-28 04:46,146.02,not evaluated
2022-07-28 05:16,148.87,not evaluated
2022-07-28 05:46,147.19,not evaluated
2022-07-28 06:16,148.15,not evaluated
2022-07-28 06:46,144.82,not evaluated
2022-07-28 07:16,145.42,not evaluated
2022-07-28 07:46,144.96,not evaluated
2022-07-28 08:16,146.18,not evaluated
2022-07-28 08:46,144.66,not evaluated
2022-07-28 09:16,144.06,not evaluated
2022-07-28 09:46,146.40,not evaluated
2022-07-28 10:16,147.37,not evaluated
2022-07-28 10:46,145.90,not evaluated
2022-07-28 11:16,142.10,not evaluated
2022-07-28 11:46,140.61,not evaluated
2022-07-28 12:16,144.47,not evaluated
2022-07-28 12:46,145.15,not evaluated
2022-07-28 13:16,142.10,not evaluated
2022-07-28 13:46,148.11,not evaluated
2022-07-28 14:16,149.02,not evaluated
2022-07-28 14:46,147.29,not evaluated
2022-07-28 15:16,146.77,not evaluated
2022-07-28 15:46,148.08,not evaluated
2022-07-28 16:16,148.68,not evaluated
2022-07-28 16:46,150.85,not evaluated
2022-07-28 17:16,147.89,not evaluated
2022-07-28 17:46,149.98,not evaluated
2022-07-28 18:16,149.06,not evaluated
2022-07-28 18:46,150.32,not evaluated
2022-07-28 19:16,148.28,not evaluated
2022-07-28 19:46,152.40,not evaluated
2022-07-28 20:16,149.38,not evaluated
2022-07-28 20:46,151.98,not evaluated
2022-07-28 21:16,153.36,not evaluated
2022-07-28 21:46,148.68,not evaluated
2022-07-28 22:16,149.67,not evaluated
2022-07-28 22:46,148.07,not evaluated
2022-07-28 23:16,149.06,not evaluated
2022-07-28 23:46,145.58,not evaluated
2022-07-29 00:16,148.38,not evaluated
2022-07-29 00:46,144.97,not evaluated
2022-07-29 01:16,146.21,not evaluated
2022-07-29 01:46,142.47,not evaluated
2022-07-29 02:16,142.04,not evaluated
2022-07-29 02:46,142.48,not evaluated
2022-07-29 03:16,139.46,not evaluated
2022-07-29 03:46,136.91,not evaluated
2022-07-29 04:16,140.85,not evaluated
2022-07-29 04:46,139.27,not evaluated
2022-07-29 05:16,138.05,not evaluated
2022-07-29 05:46,138.51,not evaluated
2022-07-29 06:16,142.05,not evaluated
2022-07-29 06:46,139.10,not evaluated
2022-07-29 07:16,140.27,not evaluated
2022-07-29 07:46,139.67,not evaluated
2022-07-29 08:16,140.62,not evaluated
2022-07-29 08:46,141.57,not evaluated
2022-07-29 09:16,143.73,not evaluated
2022-07-29 09:46,141.42,not evaluated
2022-07-29 10:16,141.04,not evaluated
2022-07-29 10:46,141.05,not evaluated
2022-07-29 11:16,143.51,not evaluated
2022-07-29 11:46,140.69,not evaluated
2022-07-29 12:16,145.52,not evaluated
2022-07-29 12:46,142.33,not evaluated
2022-07-29 13:16,144.59,not evaluated
2022-07-29 13:46,145.46,not evaluated
2022-07-29 14:16,145.69,not evaluated
2022-07-29 14:46,147.80,not evaluated
2022-07-29 15:16,144.59,not evaluated
2022-07-29 15:46,149.34,not evaluated
2022-07-29 16:16,143.93,not evaluated
2022-07-29 16:46,149.50,not evaluated
2022-07-29 17:16,144.63,not evaluated
2022-07-29 17:46,148.22,not evaluated
2022-07-29 18:16,146.52,not evaluated
2022-07-29 18:46,146.51,not evaluated
2022-07-29 19:16,148.20,not evaluated
2022-07-29 19:46,151.56,not evaluated
2022-07-29 20:16,149.12,not evaluated
2022-07-29 20:46,146.36,not evaluated
2022-07-29 21:16,148.07,not evaluated
2022-07-29 21:46,148.88,not evaluated
2022-07-29 22:16,146.12,not evaluated
2022-07-29 22:46,148.48,not evaluated
2022-07-29 23:16,148.33,not evaluated
2022-07-29 23:46,148.18,not evaluated
2022-07-30 00:16,150.09,not evaluated
2022-07-30 00:46,148.24,not evaluated
2022-07-30 01:16,147.28,not evaluated
2022-07-30 01:46,145.85,not evaluated
2022-07-30 02:16,144.95,not evaluated
2022-07-30 02:46,146.99,not evaluated
2022-07-30 03:16,144.31,not evaluated
2022-07-30 03:46,143.59,not evaluated
2022-07-30 04:16,141.56,not evaluated
2022-07-30 04:46,143.79,not evaluated
2022-07-30 05:16,145.19,not evaluated
2022-07-30 05:46,144.47,not evaluated
2022-07-30 06:16,146.31,not evaluated
2022-07-30 06:46,146.92,not evaluated
2022-07-30 07:16,147.33,not evaluated
2022-07-30 07:46,145.92,not evaluated
2022-07-30 08:16,145.78,not evaluated
2022-07-30 08:46,144.87,not evaluated
2022-07-30 09:16,147.82,not evaluated
2022-07-30 09:46,149.15,not evaluated
2022-07-30 10:16,146.72,not evaluated
2022-07-30 10:46,149.81,not evaluated
2022-07-30 11:16,148.60,not evaluated
2022-07-30 11:46,149.77,not evaluated
2022-07-30 12:16,148.56,not evaluated
2022-07-30 12:46,145.30,not evaluated
2022-07-30 13:16,145.98,not evaluated
2022-07-30 13:46,144.81,not evaluated
2022-07-30 14:16,144.01,not evaluated
2022-07-30 14:46,143.81,not evaluated
2022-07-30 15:16,139.44,not evaluated
2022-07-30 15:46,145.46,not evaluated
2022-07-30 16:16,140.34,not evaluated
2022-07-30 16:46,138.57,not evaluated
2022-07-30 17:16,138.12,not evaluated
2022-07-30 17:46,137.39,not evaluated
2022-07-30 18:16,139.15,not evaluated
2022-07-30 18:46,141.16,not evaluated
2022-07-30 19:16,143.49,not evaluated
2022-07-30 19:46,143.38,not evaluated
2022-07-30 20:16,145.39,not evaluated
2022-07-30 20:46,145.56,not evaluated
2022-07-30 21:16,146.46,not evaluated
2022-07-30 21:46,147.52,not evaluated
2022-07-30 22:16,149.00,not evaluated
2022-07-30 22:46,148.91,not evaluated
2022-07-30 23:16,148.41,not evaluated
2022-07-30 23:46,147.45,not evaluated
2022-07-31 00:16,148.61,not evaluated
2022-07-31 00:46,148.45,not evaluated
2022-07-31 01:16,147.74,not evaluated
2022-07-31 01:46,147.31,not evaluated
2022-07-31 02:16,146.47,not evaluated
2022-07-31 02:46,145.70,not evaluated
2022-07-31 03:16,143.36,not evaluated
2022-07-31 03:46,143.10,not evaluated
2022-07-31 04:16,141.28,not evaluated
2022-07-31 04:46,142.07,not evaluated
2022-07-31 05:16,139.95,not evaluated
2022-07-31 05:46,139.57,not evaluated
2022-07-31 06:16,139.09,not evaluated
2022-07-31 06:46,140.29,not evaluated
2022-07-31 07:16,138.89,not evaluated
2022-07-31 07:46,144.04,not evaluated
2022-07-31 08:16,143.03,not evaluated
2022-07-31 08:46,145.75,not evaluated
2022-07-31 09:16,147.51,not evaluated
2022-07-31 09:46,145.58,not evaluated
2022-07-31 10:16,145.15,not evaluated
2022-07-31 10:46,146.62,not evaluated
2022-07-31 11:16,148.76,not evaluated
2022-07-31 11:46,147.42,not evaluated
2022-07-31 12:16,151.40,not evaluated
2022-07-31 12:46,148.46,not evaluated
2022-07-31 13:16,148.69,not evaluated
2022-07-31 13:46,151.25,not evaluated
2022-07-31 14:16,148.63,not evaluated
2022-07-31 14:46,151.74,not evaluated
2022-07-31 15:16,155.24,not evaluated
2022-07-31 15:46,153.81,not evaluated
2022-07-31 16:16,154.72,not evaluated
2022-07-31 16:46,151.49,not evaluated
2022-07-31 17:16,150.11,not evaluated
2022-07-31 17:46,150.81,not evaluated
2022-07-31 18:16,151.52,not evaluated
2022-07-31 18:46,149.47,not evaluated
2022-07-31 19:16,147.68,not evaluated
2022-07-31 19:46,147.85,not evaluated
2022-07-31 20:16,147.83,not evaluated
2022-07-31 20:46,151.53,not evaluated
2022-07-31 21:16,151.56,not evaluated
2022-07-31 21:46,152.01,not evaluated
2022-07-31 22:16,152.61,not evaluated
2022-07-31 22:46,152.71,not evaluated
2022-07-31 23:16,153.16,not evaluated
2022-07-31 23:46,150.99,not evaluated
2022-08-01 00:16,153.19,not evaluated
2022-08-01 00:46,155.75,not evaluated
2022-08-01 01:16,157.02,not evaluated
2022-08-01 01:46,155.54,not evaluated
2022-08-01 02:16,156.09,not evaluated
2022-08-01 02:46,157.19,not evaluated
2022-08-01 03:16,156.41,not evaluated
2022-08-01 03:46,154.85,not evaluated
2022-08-01 04:16,154.53,not evaluated
2022-08-01 04:46,153.61,not evaluated
2022-08-01 05:16,151.26,not evaluated
2022-08-01 05:46,153.47,not evaluated
2022-08-01 06:16,150.50,not evaluated
2022-08-01 06:46,149.24,not evaluated
2022-08-01 07:16,151.55,not evaluated
2022-08-01 07:46,148.06,not evaluated
2022-08-01 08:16,149.99,not evaluated
2022-08-01 08:46,150.88,not evaluated
2022-08-01 09:16,151.14,not evaluated
2022-08-01 09:46,151.06,not evaluated
2022-08-01 10:16,149.59,not evaluated
2022-08-01 10:46,153.50,not evaluated
2022-08-01 11:16,156.29,not evaluated
2022-08-01 11:46,152.72,not evaluated
2022-08-01 12:16,154.81,not evaluated
2022-08-01 12:46,155.16,not evaluated
2022-08-01 13:16,157.12,not evaluated
2022-08-01 13:46,155.97,not evaluated
2022-08-01 14:16,154.99,not evaluated
2022-08-01 14:46,153.75,not evaluated
2022-08-01 15:16,153.72,not evaluated
2022-08-01 15:46,154.10,not evaluated
2022-08-01 16:16,153.96,not evaluated
2022-08-01 16:46,155.72,not evaluated
2022-08-01 17:16,151.22,not evaluated
2022-08-01 17:46,155.55,not evaluated
2022-08-01 18:16,152.87,not evaluated
2022-08-01 18:46,152.46,not evaluated
2022-08-01 19:16,153.24,not evaluated
2022-08-01 19:46,154.15,not evaluated
2022-08-01 20:16,153.40,not evaluated
2022-08-01 20:46,152.91,not evaluated
2022-08-01 21:16,154.60,not evaluated
2022-08-01 21:46,154.01,not evaluated
2022-08-01 22:16,154.25,not evaluated
2022-08-01 22:46,154.44,not evaluated
2022-08-01 23:16,155.38,not evaluated
2022-08-01 23:46,153.20,not evaluated
2022-08-02 00:16,149.81,not evaluated
2022-08-02 00:46,150.55,not evaluated
2022-08-02 01:16,150.16,not evaluated
2022-08-02 01:46,152.19,not evaluated
2022-08-02 02:16,154.50,not evaluated
2022-08-02 02:46,154.73,not evaluated
2022-08-02 03:16,152.89,not evaluated
2022-08-02 03:46,153.03,not evaluated
2022-08-02 04:16,152.13,not evaluated
2022-08-02 04:46,152.04,not evaluated
2022-08-02 05:16,151.17,not evaluated
2022-08-02 05:46,151.94,not evaluated
2022-08-02 06:16,153.18,not evaluated
2022-08-02 06:46,154.50,not evaluated
2022-08-02 07:16,154.60,not evaluated
2022-08-02 07:46,154.85,not evaluated
2022-08-02 08:16,151.31,not evaluated
2022-08-02 08:46,151.96,not evaluated
2022-08-02 09:16,151.97,not evaluated
2022-08-02 09:46,151.99,not evaluated
2022-08-02 10:16,151.57,not evaluated
2022-08-02 10:46,154.12,not evaluated
2022-08-02 11:16,154.12,not evaluated
2022-08-02 11:46,152.94,not evaluated
2022-08-02 12:16,154.03,not evaluated
2022-08-02 12:46,150.98,not evaluated
2022-08-02 13:16,153.10,not evaluated
2022-08-02 13:46,152.46,not evaluated
2022-08-02 14:16,154.34,not evaluated
2022-08-02 14:46,154.40,not evaluated
2022-08-02 15:16,155.53,not evaluated
2022-08-02 15:46,156.35,not evaluated
2022-08-02 16:16,157.36,not evaluated
2022-08-02 16:46,158.23,not evaluated
2022-08-02 17:16,159.61,not evaluated
2022-08-02 17:46,157.28,not evaluated
2022-08-02 18:16,151.63,not evaluated
2022-08-02 18:46,153.59,not evaluated
2022-08-02 19:16,149.81,not evaluated
2022-08-02 19:46,151.30,not evaluated
2022-08-02 20:16,149.80,not evaluated
2022-08-02 20:46,147.68,not evaluated
2022-08-02 21:16,148.08,not evaluated
2022-08-02 21:46,149.90,not evaluated
2022-08-02 22:16,148.81,not evaluated
2022-08-02 22:46,151.59,not evaluated
2022-08-02 23:16,150.51,not evaluated
2022-08-02 23:46,149.36,not evaluated
2022-08-03 00:16,148.33,not evaluated
2022-08-03 00:46,146.14,not evaluated
2022-08-03 01:16,145.00,not evaluated
2022-08-03 01:46,148.11,not evaluated
2022-08-03 02:16,147.34,not evaluated
2022-08-03 02:46,145.44,not evaluated
2022-08-03 03:16,144.96,not evaluated
2022-08-03 03:46,143.62,not evaluated
2022-08-03 04:16,138.78,not evaluated
2022-08-03 04:46,138.91,not evaluated
2022-08-03 05:16,140.53,not evaluated
2022-08-03 05:46,140.19,not evaluated
2022-08-03 06:16,138.00,not evaluated
2022-08-03 06:46,138.20,not evaluated
2022-08-03 07:16,138.47,not evaluated
2022-08-03 07:46,142.14,not evaluated
2022-08-03 08:16,139.94,not evaluated
2022-08-03 08:46,137.11,not evaluated
2022-08-03 09:16,138.12,not evaluated
2022-08-03 09:46,140.47,not evaluated
2022-08-03 10:16,138.96,not evaluated
2022-08-03 10:46,140.63,not evaluated
2022-08-03 11:16,137.19,not evaluated
2022-08-03 11:46,140.91,not evaluated
2022-08-03 12:16,138.60,not evaluated
2022-08-03 12:46,139.98,not evaluated
2022-08-03 13:16,140.21,not evaluated
2022-08-03 13:46,142.32,not evaluated
2022-08-03 14:16,136.60,not evaluated
2022-08-03 14:46,137.45,not evaluated
2022-08-03 15:16,134.92,not evaluated
2022-08-03 15:46,136.99,not evaluated
2022-08-03 16:16,135.31,not evaluated
2022-08-03 16:46,134.88,not evaluated
2022-08-03 17:16,134.24,not evaluated
2022-08-03 17:46,137.03,not evaluated
2022-08-03 18:16,140.50,not evaluated
2022-08-03 18:46,139.86,not evaluated
2022-08-03 19:16,141.09,not evaluated
2022-08-03 19:46,138.09,not evaluated
2022-08-03 20:16,139.79,not evaluated
2022-08-03 20:46,142.35,not evaluated
2022-08-03 21:16,140.01,not evaluated
2022-08-03 21:46,140.29,not evaluated
2022-08-03 22:16,138.15,not evaluated
2022-08-03 22:46,140.48,not evaluated
2022-08-03 23:16,138.28,not evaluated
2022-08-03 23:46,136.88,not evaluated
2022-08-04 00:16,140.25,not evaluated
2022-08-04 00:46,142.23,not evaluated
2022-08-04 01:16,145.61,not evaluated
2022-08-04 01:46,140.94,not evaluated
2022-08-04 02:16,142.16,not evaluated
2022-08-04 02:46,141.48,not evaluated
2022-08-04 03:16,141.60,not evaluated
2022-08-04 03:46,139.72,not evaluated
2022-08-04 04:16,138.83,not evaluated
2022-08-04 04:46,141.02,not evaluated
2022-08-04 05:16,138.25,not evaluated
2022-08-04 05:46,138.00,not evaluated
2022-08-04 06:16,137.53,not evaluated
2022-08-04 06:46,134.01,not evaluated
2022-08-04 07:16,136.48,not evaluated
2022-08-04 07:46,135.40,not evaluated
2022-08-04 08:16,133.92,not evaluated
2022-08-04 08:46,132.19,not evaluated
2022-08-04 09:16,131.89,not evaluated
2022-08-04 09:46,130.07,not evaluated
2022-08-04 10:16,131.26,not evaluated
2022-08-04 10:46,133.13,not evaluated
2022-08-04 11:16,133.11,not evaluated
2022-08-04 11:46,131.89,not evaluated
2022-08-04 12:16,133.68,not evaluated
2022-08-04 12:46,135.89,not evaluated
2022-08-04 13:16,134.14,not evaluated
2022-08-04 13:46,134.42,not evaluated
2022-08-04 14:16,138.15,not evaluated
2022-08-04 14:46,142.64,not evaluated
2022-08-04 15:16,140.07,not evaluated
2022-08-04 15:46,139.27,not evaluated
2022-08-04 16:16,137.22,not evaluated
2022-08-04 16:46,139.77,not evaluated
2022-08-04 17:16,141.45,not evaluated
2022-08-04 17:46,141.88,not evaluated
2022-08-04 18:16,143.40,not evaluated
2022-08-04 18:46,141.19,not evaluated
2022-08-04 19:16,139.97,not evaluated
2022-08-04 19:46,137.60,not evaluated
2022-08-04 20:16,140.74,not evaluated
2022-08-04 20:46,135.19,not evaluated
2022-08-04 21:16,138.59,not evaluated
2022-08-04 21:46,137.69,not evaluated
2022-08-04 22:16,136.29,not evaluated
2022-08-04 22:46,138.66,not evaluated
2022-08-04 23:16,134.19,not evaluated
2022-08-04 23:46,132.04,not evaluated
2022-08-05 00:16,133.39,not evaluated
2022-08-05 00:46,132.06,not evaluated
2022-08-05 01:16,133.80,not evaluated
2022-08-05 01:46,133.51,not evaluated
2022-08-05 02:16,135.91,not evaluated
2022-08-05 02:46,134.62,not evaluated
2022-08-05 03:16,132.72,not evaluated
2022-08-05 03:46,135.95,not evaluated
2022-08-05 04:16,135.26,not evaluated
2022-08-05 04:46,135.33,not evaluated
2022-08-05 05:16,134.55,not evaluated
2022-08-05 05:46,134.31,not evaluated
2022-08-05 06:16,134.79,not evaluated
2022-08-05 06:46,134.79,not evaluated
2022-08-05 07:16,132.39,not evaluated
2022-08-05 07:46,129.69,not evaluated
2022-08-05 08:16,129.59,not evaluated
2022-08-05 08:46,129.16,not evaluated
2022-08-05 09:16,130.21,not evaluated
2022-08-05 09:46,129.05,not evaluated
2022-08-05 10:16,129.40,not evaluated
2022-08-05 10:46,130.88,not evaluated
2022-08-05 11:16,130.71,not evaluated
2022-08-05 11:46,132.24,not evaluated
2022-08-05 12:16,130.95,not evaluated
2022-08-05 12:46,131.82,not evaluated
2022-08-05 13:16,132.26,not evaluated
2022-08-05 13:46,129.62,not evaluated
2022-08-05 14:16,128.76,not evaluated
2022-08-05 14:46,131.10,not evaluated
2022-08-05 15:16,130.27,not evaluated
2022-08-05 15:46,130.24,not evaluated
2022-08-05 16:16,130.20,not evaluated
2022-08-05 16:46,128.50,not evaluated
2022-08-05 17:16,130.48,not evaluated
2022-08-05 17:46,130.26,not evaluated
2022-08-05 18:16,127.26,not evaluated
2022-08-05 18:46,127.55,not evaluated
2022-08-05 19:16,129.04,not evaluated
2022-08-05 19:46,129.37,not evaluated
2022-08-05 20:16,128.31,not evaluated
2022-08-05 20:46,128.02,not evaluated
2022-08-05 21:16,127.64,not evaluated
2022-08-05 21:46,128.25,not evaluated
2022-08-05 22:16,129.18,not evaluated
2022-08-05 22:46,129.56,not evaluated
2022-08-05 23:16,128.65,not evaluated
2022-08-05 23:46,129.32,not evaluated
2022-08-06 00:16,128.94,not evaluated
2022-08-06 00:46,131.20,not evaluated
2022-08-06 01:16,131.05,not evaluated
2022-08-06 01:46,132.95,not evaluated
2022-08-06 02:16,133.18,not evaluated
