%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Significant wave height (m) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Significant wave height (m),MASE-01 Significant wave height (m) quality
2022-07-28 21:46,0.84,not evaluated
2022-07-28 22:16,0.84,not evaluated
2022-07-28 22:46,0.86,not evaluated
2022-07-28 23:16,0.84,not evaluated
2022-07-28 23:46,0.79,not evaluated
2022-07-29 00:16,0.77,not evaluated
2022-07-29 00:46,0.75,not evaluated
2022-07-29 01:16,0.75,not evaluated
2022-07-29 01:46,0.75,not evaluated
2022-07-29 02:16,0.71,not evaluated
2022-07-29 02:46,0.70,not evaluated
2022-07-29 03:16,0.70,not evaluated
2022-07-29 03:46,0.69,not evaluated
2022-07-29 04:16,0.66,not evaluated
2022-07-29 04:46,0.70,not evaluated
2022-07-29 05:16,0.67,not evaluated
2022-07-29 05:46,0.71,not evaluated
2022-07-29 06:16,0.68,not evaluated
2022-07-29 06:46,0.69,not evaluated
2022-07-29 07:16,0.73,not evaluated
2022-07-29 07:46,0.68,not evaluated
2022-07-29 08:16,0.68,not evaluated
2022-07-29 08:46,0.68,not evaluated
2022-07-29 09:16,0.69,not evaluated
2022-07-29 09:46,0.69,not evaluated
2022-07-29 10:16,0.67,not evaluated
2022-07-29 10:46,0.64,not evaluated
2022-07-29 11:16,0.62,not evaluated
2022-07-29 11:46,0.63,not evaluated
2022-07-29 12:16,0.58,not evaluated
2022-07-29 12:46,0.63,not evaluated
2022-07-29 13:16,0.67,not evaluated
2022-07-29 13:46,0.68,not evaluated
2022-07-29 14:16,0.73,not evaluated
2022-07-29 14:46,0.74,not evaluated
2022-07-29 15:16,0.79,not evaluated
2022-07-29 15:46,0.75,not evaluated
2022-07-29 16:16,0.81,not evaluated
2022-07-29 16:46,0.79,not evaluated
2022-07-29 17:16,0.84,not evaluated
2022-07-29 17:46,0.87,not evaluated
2022-07-29 18:16,0.87,not evaluated
2022-07-29 18:46,0.87,not evaluated
2022-07-29 19:16,0.86,not evaluated
2022-07-29 19:46,0.87,not evaluated
2022-07-29 20:16,0.87,not evaluated
2022-07-29 20:46,0.86,not evaluated
2022-07-29 21:16,0.86,not evaluated
2022-07-29 21:46,0.86,not evaluated
2022-07-29 22:16,0.85,not evaluated
2022-07-29 22:46,0.83,not evaluated
2022-07-29 23:16,0.80,not evaluated
2022-07-29 23:46,0.78,not evaluated
2022-07-30 00:16,0.74,not evaluated
2022-07-30 00:46,0.76,not evaluated
2022-07-30 01:16,0.77,not evaluated
2022-07-30 01:46,0.77,not evaluated
2022-07-30 02:16,0.69,not evaluated
2022-07-30 02:46,0.71,not evaluated
2022-07-30 03:16,0.69,not evaluated
2022-07-30 03:46,0.71,not evaluated
2022-07-30 04:16,0.69,not evaluated
2022-07-30 04:46,0.65,not evaluated
2022-07-30 05:16,0.68,not evaluated
2022-07-30 05:46,0.68,not evaluated
2022-07-30 06:16,0.69,not evaluated
2022-07-30 06:46,0.68,not evaluated
2022-07-30 07:16,0.68,not evaluated
2022-07-30 07:46,0.67,not evaluated
2022-07-30 08:16,0.67,not evaluated
2022-07-30 08:46,0.67,not evaluated
2022-07-30 09:16,0.64,not evaluated
2022-07-30 09:46,0.67,not evaluated
2022-07-30 10:16,0.64,not evaluated
2022-07-30 10:46,0.62,not evaluated
2022-07-30 11:16,0.63,not evaluated
2022-07-30 11:46,0.58,not evaluated
2022-07-30 12:16,0.59,not evaluated
2022-07-30 12:46,0.59,not evaluated
2022-07-30 13:16,0.57,not evaluated
2022-07-30 13:46,0.56,not evaluated
2022-07-30 14:16,0.56,not evaluated
2022-07-30 14:46,0.56,not evaluated
2022-07-30 15:16,0.60,not evaluated
2022-07-30 15:46,0.61,not evaluated
2022-07-30 16:16,0.57,not evaluated
2022-07-30 16:46,0.52,not evaluated
2022-07-30 17:16,0.54,not evaluated
2022-07-30 17:46,0.59,not evaluated
2022-07-30 18:16,0.62,not evaluated
2022-07-30 18:46,0.64,not evaluated
2022-07-30 19:16,0.67,not evaluated
2022-07-30 19:46,0.70,not evaluated
2022-07-30 20:16,0.70,not evaluated
2022-07-30 20:46,0.71,not evaluated
2022-07-30 21:16,0.69,not evaluated
2022-07-30 21:46,0.72,not evaluated
2022-07-30 22:16,0.70,not evaluated
2022-07-30 22:46,0.71,not evaluated
2022-07-30 23:16,0.69,not evaluated
2022-07-30 23:46,0.67,not evaluated
2022-07-31 00:16,0.65,not evaluated
2022-07-31 00:46,0.64,not evaluated
2022-07-31 01:16,0.63,not evaluated
2022-07-31 01:46,0.60,not evaluated
2022-07-31 02:16,0.58,not evaluated
2022-07-31 02:46,0.56,not evaluated
2022-07-31 03:16,0.57,not evaluated
2022-07-31 03:46,0.57,not evaluated
2022-07-31 04:16,0.57,not evaluated
2022-07-31 04:46,0.54,not evaluated
2022-07-31 05:16,0.54,not evaluated
2022-07-31 05:46,0.54,not evaluated
2022-07-31 06:16,0.54,not evaluated
2022-07-31 06:46,0.52,not evaluated
2022-07-31 07:16,0.55,not evaluated
2022-07-31 07:46,0.52,not evaluated
2022-07-31 08:16,0.56,not evaluated
2022-07-31 08:46,0.58,not evaluated
2022-07-31 09:16,0.59,not evaluated
2022-07-31 09:46,0.59,not evaluated
2022-07-31 10:16,0.60,not evaluated
2022-07-31 10:46,0.59,not evaluated
2022-07-31 11:16,0.58,not evaluated
2022-07-31 11:46,0.55,not evaluated
2022-07-31 12:16,0.56,not evaluated
2022-07-31 12:46,0.53,not evaluated
2022-07-31 13:16,0.54,not evaluated
2022-07-31 13:46,0.51,not evaluated
2022-07-31 14:16,0.57,not evaluated
2022-07-31 14:46,0.60,not evaluated
2022-07-31 15:16,0.70,not evaluated
2022-07-31 15:46,0.70,not evaluated
2022-07-31 16:16,0.70,not evaluated
2022-07-31 16:46,0.64,not evaluated
2022-07-31 17:16,0.65,not evaluated
2022-07-31 17:46,0.62,not evaluated
2022-07-31 18:16,0.64,not evaluated
2022-07-31 18:46,0.60,not evaluated
2022-07-31 19:16,0.61,not evaluated
2022-07-31 19:46,0.58,not evaluated
2022-07-31 20:16,0.62,not evaluated
2022-07-31 20:46,0.59,not evaluated
2022-07-31 21:16,0.61,not evaluated
2022-07-31 21:46,0.63,not evaluated
2022-07-31 22:16,0.64,not evaluated
2022-07-31 22:46,0.62,not evaluated
2022-07-31 23:16,0.60,not evaluated
2022-07-31 23:46,0.63,not evaluated
2022-08-01 00:16,0.61,not evaluated
2022-08-01 00:46,0.63,not evaluated
2022-08-01 01:16,0.64,not evaluated
2022-08-01 01:46,0.65,not evaluated
2022-08-01 02:16,0.65,not evaluated
2022-08-01 02:46,0.62,not evaluated
2022-08-01 03:16,0.66,not evaluated
2022-08-01 03:46,0.63,not evaluated
2022-08-01 04:16,0.62,not evaluated
2022-08-01 04:46,0.60,not evaluated
2022-08-01 05:16,0.60,not evaluated
2022-08-01 05:46,0.60,not evaluated
2022-08-01 06:16,0.56,not evaluated
2022-08-01 06:46,0.58,not evaluated
2022-08-01 07:16,0.57,not evaluated
2022-08-01 07:46,0.57,not evaluated
2022-08-01 08:16,0.56,not evaluated
2022-08-01 08:46,0.60,not evaluated
2022-08-01 09:16,0.59,not evaluated
2022-08-01 09:46,0.63,not evaluated
2022-08-01 10:16,0.65,not evaluated
2022-08-01 10:46,0.64,not evaluated
2022-08-01 11:16,0.60,not evaluated
2022-08-01 11:46,0.61,not evaluated
2022-08-01 12:16,0.58,not evaluated
2022-08-01 12:46,0.60,not evaluated
2022-08-01 13:16,0.64,not evaluated
2022-08-01 13:46,0.65,not evaluated
2022-08-01 14:16,0.66,not evaluated
2022-08-01 14:46,0.67,not evaluated
2022-08-01 15:16,0.66,not evaluated
2022-08-01 15:46,0.65,not evaluated
2022-08-01 16:16,0.62,not evaluated
2022-08-01 16:46,0.64,not evaluated
2022-08-01 17:16,0.68,not evaluated
2022-08-01 17:46,0.62,not evaluated
2022-08-01 18:16,0.61,not evaluated
2022-08-01 18:46,0.62,not evaluated
2022-08-01 19:16,0.63,not evaluated
2022-08-01 19:46,0.67,not evaluated
2022-08-01 20:16,0.63,not evaluated
2022-08-01 20:46,0.64,not evaluated
2022-08-01 21:16,0.61,not evaluated
2022-08-01 21:46,0.58,not evaluated
2022-08-01 22:16,0.60,not evaluated
2022-08-01 22:46,0.62,not evaluated
2022-08-01 23:16,0.58,not evaluated
2022-08-01 23:46,0.59,not evaluated
2022-08-02 00:16,0.57,not evaluated
2022-08-02 00:46,0.53,not evaluated
2022-08-02 01:16,0.53,not evaluated
2022-08-02 01:46,0.53,not evaluated
2022-08-02 02:16,0.53,not evaluated
2022-08-02 02:46,0.51,not evaluated
2022-08-02 03:16,0.50,not evaluated
2022-08-02 03:46,0.51,not evaluated
2022-08-02 04:16,0.50,not evaluated
2022-08-02 04:46,0.49,not evaluated
2022-08-02 05:16,0.52,not evaluated
2022-08-02 05:46,0.52,not evaluated
2022-08-02 06:16,0.57,not evaluated
2022-08-02 06:46,0.55,not evaluated
2022-08-02 07:16,0.56,not evaluated
2022-08-02 07:46,0.60,not evaluated
2022-08-02 08:16,0.58,not evaluated
2022-08-02 08:46,0.57,not evaluated
2022-08-02 09:16,0.56,not evaluated
2022-08-02 09:46,0.56,not evaluated
2022-08-02 10:16,0.59,not evaluated
2022-08-02 10:46,0.56,not evaluated
2022-08-02 11:16,0.56,not evaluated
2022-08-02 11:46,0.58,not evaluated
2022-08-02 12:16,0.58,not evaluated
2022-08-02 12:46,0.54,not evaluated
2022-08-02 13:16,0.56,not evaluated
2022-08-02 13:46,0.53,not evaluated
2022-08-02 14:16,0.55,not evaluated
2022-08-02 14:46,0.57,not evaluated
2022-08-02 15:16,0.58,not evaluated
2022-08-02 15:46,0.58,not evaluated
2022-08-02 16:16,0.65,not evaluated
2022-08-02 16:46,0.71,not evaluated
2022-08-02 17:16,0.71,not evaluated
2022-08-02 17:46,0.69,not evaluated
2022-08-02 18:16,0.66,not evaluated
2022-08-02 18:46,0.61,not evaluated
2022-08-02 19:16,0.65,not evaluated
2022-08-02 19:46,0.63,not evaluated
2022-08-02 20:16,0.62,not evaluated
2022-08-02 20:46,0.62,not evaluated
2022-08-02 21:16,0.65,not evaluated
2022-08-02 21:46,0.67,not evaluated
2022-08-02 22:16,0.67,not evaluated
2022-08-02 22:46,0.69,not evaluated
2022-08-02 23:16,0.67,not evaluated
2022-08-02 23:46,0.64,not evaluated
2022-08-03 00:16,0.66,not evaluated
2022-08-03 00:46,0.63,not evaluated
2022-08-03 01:16,0.63,not evaluated
2022-08-03 01:46,0.59,not evaluated
2022-08-03 02:16,0.57,not evaluated
2022-08-03 02:46,0.56,not evaluated
2022-08-03 03:16,0.55,not evaluated
2022-08-03 03:46,0.52,not evaluated
2022-08-03 04:16,0.54,not evaluated
2022-08-03 04:46,0.48,not evaluated
2022-08-03 05:16,0.48,not evaluated
2022-08-03 05:46,0.46,not evaluated
2022-08-03 06:16,0.49,not evaluated
2022-08-03 06:46,0.47,not evaluated
2022-08-03 07:16,0.47,not evaluated
2022-08-03 07:46,0.46,not evaluated
2022-08-03 08:16,0.47,not evaluated
2022-08-03 08:46,0.47,not evaluated
2022-08-03 09:16,0.46,not evaluated
2022-08-03 09:46,0.49,not evaluated
2022-08-03 10:16,0.50,not evaluated
2022-08-03 10:46,0.51,not evaluated
2022-08-03 11:16,0.51,not evaluated
2022-08-03 11:46,0.50,not evaluated
2022-08-03 12:16,0.54,not evaluated
2022-08-03 12:46,0.52,not evaluated
2022-08-03 13:16,0.53,not evaluated
2022-08-03 13:46,0.54,not evaluated
2022-08-03 14:16,0.56,not evaluated
2022-08-03 14:46,0.56,not evaluated
2022-08-03 15:16,0.64,not evaluated
2022-08-03 15:46,0.56,not evaluated
2022-08-03 16:16,0.48,not evaluated
2022-08-03 16:46,0.50,not evaluated
2022-08-03 17:16,0.53,not evaluated
2022-08-03 17:46,0.55,not evaluated
2022-08-03 18:16,0.56,not evaluated
2022-08-03 18:46,0.57,not evaluated
2022-08-03 19:16,0.56,not evaluated
2022-08-03 19:46,0.56,not evaluated
2022-08-03 20:16,0.53,not evaluated
2022-08-03 20:46,0.52,not evaluated
2022-08-03 21:16,0.55,not evaluated
2022-08-03 21:46,0.57,not evaluated
2022-08-03 22:16,0.55,not evaluated
2022-08-03 22:46,0.54,not evaluated
2022-08-03 23:16,0.56,not evaluated
2022-08-03 23:46,0.58,not evaluated
2022-08-04 00:16,0.57,not evaluated
2022-08-04 00:46,0.54,not evaluated
2022-08-04 01:16,0.53,not evaluated
2022-08-04 01:46,0.56,not evaluated
2022-08-04 02:16,0.52,not evaluated
2022-08-04 02:46,0.51,not evaluated
2022-08-04 03:16,0.52,not evaluated
2022-08-04 03:46,0.49,not evaluated
2022-08-04 04:16,0.47,not evaluated
2022-08-04 04:46,0.44,not evaluated
2022-08-04 05:16,0.45,not evaluated
2022-08-04 05:46,0.46,not evaluated
2022-08-04 06:16,0.45,not evaluated
2022-08-04 06:46,0.43,not evaluated
2022-08-04 07:16,0.42,not evaluated
2022-08-04 07:46,0.42,not evaluated
2022-08-04 08:16,0.44,not evaluated
2022-08-04 08:46,0.44,not evaluated
2022-08-04 09:16,0.42,not evaluated
2022-08-04 09:46,0.47,not evaluated
2022-08-04 10:16,0.46,not evaluated
2022-08-04 10:46,0.51,not evaluated
2022-08-04 11:16,0.50,not evaluated
2022-08-04 11:46,0.52,not evaluated
2022-08-04 12:16,0.52,not evaluated
2022-08-04 12:46,0.57,not evaluated
2022-08-04 13:16,0.59,not evaluated
2022-08-04 13:46,0.60,not evaluated
2022-08-04 14:16,0.58,not evaluated
2022-08-04 14:46,0.58,not evaluated
2022-08-04 15:16,0.58,not evaluated
2022-08-04 15:46,0.58,not evaluated
2022-08-04 16:16,0.56,not evaluated
2022-08-04 16:46,0.56,not evaluated
2022-08-04 17:16,0.55,not evaluated
2022-08-04 17:46,0.52,not evaluated
2022-08-04 18:16,0.54,not evaluated
2022-08-04 18:46,0.51,not evaluated
2022-08-04 19:16,0.50,not evaluated
2022-08-04 19:46,0.51,not evaluated
2022-08-04 20:16,0.49,not evaluated
2022-08-04 20:46,0.48,not evaluated
2022-08-04 21:16,0.49,not evaluated
2022-08-04 21:46,0.49,not evaluated
2022-08-04 22:16,0.51,not evaluated
2022-08-04 22:46,0.51,not evaluated
2022-08-04 23:16,0.50,not evaluated
2022-08-04 23:46,0.51,not evaluated
2022-08-05 00:16,0.49,not evaluated
2022-08-05 00:46,0.48,not evaluated
2022-08-05 01:16,0.46,not evaluated
2022-08-05 01:46,0.46,not evaluated
2022-08-05 02:16,0.48,not evaluated
2022-08-05 02:46,0.46,not evaluated
2022-08-05 03:16,0.46,not evaluated
2022-08-05 03:46,0.43,not evaluated
2022-08-05 04:16,0.44,not evaluated
2022-08-05 04:46,0.44,not evaluated
2022-08-05 05:16,0.42,not evaluated
2022-08-05 05:46,0.42,not evaluated
2022-08-05 06:16,0.43,not evaluated
2022-08-05 06:46,0.40,not evaluated
2022-08-05 07:16,0.41,not evaluated
2022-08-05 07:46,0.42,not evaluated
2022-08-05 08:16,0.40,not evaluated
2022-08-05 08:46,0.43,not evaluated
2022-08-05 09:16,0.42,not evaluated
2022-08-05 09:46,0.45,not evaluated
2022-08-05 10:16,0.48,not evaluated
2022-08-05 10:46,0.51,not evaluated
2022-08-05 11:16,0.53,not evaluated
2022-08-05 11:46,0.54,not evaluated
2022-08-05 12:16,0.55,not evaluated
2022-08-05 12:46,0.58,not evaluated
2022-08-05 13:16,0.58,not evaluated
2022-08-05 13:46,0.57,not evaluated
2022-08-05 14:16,0.58,not evaluated
2022-08-05 14:46,0.55,not evaluated
2022-08-05 15:16,0.55,not evaluated
2022-08-05 15:46,0.54,not evaluated
2022-08-05 16:16,0.54,not evaluated
2022-08-05 16:46,0.53,not evaluated
2022-08-05 17:16,0.53,not evaluated
2022-08-05 17:46,0.52,not evaluated
2022-08-05 18:16,0.50,not evaluated
2022-08-05 18:46,0.53,not evaluated
2022-08-05 19:16,0.51,not evaluated
2022-08-05 19:46,0.55,not evaluated
2022-08-05 20:16,0.54,not evaluated
2022-08-05 20:46,0.54,not evaluated
2022-08-05 21:16,0.52,not evaluated
2022-08-05 21:46,0.50,not evaluated
2022-08-05 22:16,0.52,not evaluated
2022-08-05 22:46,0.52,not evaluated
2022-08-05 23:16,0.52,not evaluated
2022-08-05 23:46,0.52,not evaluated
2022-08-06 00:16,0.53,not evaluated
2022-08-06 00:46,0.53,not evaluated
2022-08-06 01:16,0.53,not evaluated
2022-08-06 01:46,0.53,not evaluated
2022-08-06 02:16,0.57,not evaluated
2022-08-06 02:46,0.53,not evaluated
2022-08-06 03:16,0.57,not evaluated
2022-08-06 03:46,0.57,not evaluated
2022-08-06 04:16,0.55,not evaluated
2022-08-06 04:46,0.53,not evaluated
2022-08-06 05:16,0.54,not evaluated
2022-08-06 05:46,0.52,not evaluated
2022-08-06 06:16,0.53,not evaluated
2022-08-06 06:46,0.52,not evaluated
2022-08-06 07:16,0.52,not evaluated
2022-08-06 07:46,0.50,not evaluated
2022-08-06 08:16,0.48,not evaluated
2022-08-06 08:46,0.48,not evaluated
2022-08-06 09:16,0.49,not evaluated
2022-08-06 09:46,0.49,not evaluated
2022-08-06 10:16,0.47,not evaluated
2022-08-06 10:46,0.52,not evaluated
2022-08-06 11:16,0.51,not evaluated
2022-08-06 11:46,0.51,not evaluated
2022-08-06 12:16,0.56,not evaluated
2022-08-06 12:46,0.56,not evaluated
2022-08-06 13:16,0.54,not evaluated
2022-08-06 13:46,0.55,not evaluated
2022-08-06 14:16,0.58,not evaluated
2022-08-06 14:46,0.56,not evaluated
2022-08-06 15:16,0.57,not evaluated
2022-08-06 15:46,0.58,not evaluated
2022-08-06 16:16,0.58,not evaluated
2022-08-06 16:46,0.60,not evaluated
2022-08-06 17:16,0.59,not evaluated
2022-08-06 17:46,0.59,not evaluated
2022-08-06 18:16,0.58,not evaluated
2022-08-06 18:46,0.59,not evaluated
2022-08-06 19:16,0.63,not evaluated
2022-08-06 19:46,0.66,not evaluated
2022-08-06 20:16,0.63,not evaluated
2022-08-06 20:46,0.64,not evaluated
2022-08-06 21:16,0.63,not evaluated
2022-08-06 21:46,0.64,not evaluated
2022-08-06 22:16,0.66,not evaluated
2022-08-06 22:46,0.65,not evaluated
2022-08-06 23:16,0.65,not evaluated
2022-08-06 23:46,0.70,not evaluated
2022-08-07 00:16,0.72,not evaluated
2022-08-07 00:46,0.68,not evaluated
2022-08-07 01:16,0.70,not evaluated
2022-08-07 01:46,0.71,not evaluated
2022-08-07 02:16,0.70,not evaluated
2022-08-07 02:46,0.70,not evaluated
2022-08-07 03:16,0.70,not evaluated
2022-08-07 03:46,0.67,not evaluated
2022-08-07 04:16,0.65,not evaluated
2022-08-07 04:46,0.60,not evaluated
2022-08-07 05:16,0.65,not evaluated
2022-08-07 05:46,0.61,not evaluated
2022-08-07 06:16,0.58,not evaluated
2022-08-07 06:46,0.55,not evaluated
2022-08-07 07:16,0.56,not evaluated
2022-08-07 07:46,0.55,not evaluated
2022-08-07 08:16,0.58,not evaluated
2022-08-07 08:46,0.56,not evaluated
2022-08-07 09:16,0.56,not evaluated
2022-08-07 09:46,0.56,not evaluated
2022-08-07 10:16,0.55,not evaluated
2022-08-07 10:46,0.58,not evaluated
2022-08-07 11:16,0.55,not evaluated
2022-08-07 11:46,0.61,not evaluated
2022-08-07 12:16,0.63,not evaluated
2022-08-07 12:46,0.66,not evaluated
2022-08-07 13:16,0.63,not evaluated
2022-08-07 13:46,0.66,not evaluated
2022-08-07 14:16,0.68,not evaluated
2022-08-07 14:46,0.65,not evaluated
2022-08-07 15:16,0.70,not evaluated
2022-08-07 15:46,0.70,not evaluated
2022-08-07 16:16,0.71,not evaluated
2022-08-07 16:46,0.74,not evaluated
2022-08-07 17:16,0.73,not evaluated
2022-08-07 17:46,0.73,not evaluated
2022-08-07 18:16,0.70,not evaluated
2022-08-07 18:46,0.67,not evaluated
2022-08-07 19:16,0.71,not evaluated
2022-08-07 19:46,0.69,not evaluated
2022-08-07 20:16,0.67,not evaluated
2022-08-07 20:46,0.67,not evaluated
2022-08-07 21:16,0.68,not evaluated
2022-08-07 21:46,0.65,not evaluated
2022-08-07 22:16,0.64,not evaluated
2022-08-07 22:46,0.66,not evaluated
2022-08-07 23:16,0.61,not evaluated
2022-08-07 23:46,0.63,not evaluated
2022-08-08 00:16,0.67,not evaluated
2022-08-08 00:46,0.68,not evaluated
2022-08-08 01:16,0.74,not evaluated
2022-08-08 01:46,0.74,not evaluated
2022-08-08 02:16,0.76,not evaluated
2022-08-08 02:46,0.77,not evaluated
2022-08-08 03:16,0.76,not evaluated
2022-08-08 03:46,0.77,not evaluated
2022-08-08 04:16,0.74,not evaluated
2022-08-08 04:46,0.71,not evaluated
2022-08-08 05:16,0.70,not evaluated
2022-08-08 05:46,0.71,not evaluated
2022-08-08 06:16,0.70,not evaluated
2022-08-08 06:46,0.69,not evaluated
2022-08-08 07:16,0.62,not evaluated
2022-08-08 07:46,0.67,not evaluated
2022-08-08 08:16,0.65,not evaluated
2022-08-08 08:46,0.64,not evaluated
2022-08-08 09:16,0.64,not evaluated
2022-08-08 09:46,0.65,not evaluated
2022-08-08 10:16,0.66,not evaluated
2022-08-08 10:46,0.66,not evaluated
2022-08-08 11:16,0.63,not evaluated
2022-08-08 11:46,0.65,not evaluated
2022-08-08 12:16,0.62,not evaluated
2022-08-08 12:46,0.74,not evaluated
2022-08-08 13:16,0.76,not evaluated
2022-08-08 13:46,0.76,not evaluated
2022-08-08 14:16,0.80,not evaluated
2022-08-08 14:46,0.80,not evaluated
2022-08-08 15:16,0.82,not evaluated
2022-08-08 15:46,0.84,not evaluated
2022-08-08 16:16,0.86,not evaluated
2022-08-08 16:46,0.87,not evaluated
2022-08-08 17:16,0.77,not evaluated
2022-08-08 17:46,0.76,not evaluated
2022-08-08 18:16,0.81,not evaluated
2022-08-08 18:46,0.81,not evaluated
2022-08-08 19:16,0.77,not evaluated
2022-08-08 19:46,0.81,not evaluated
2022-08-08 20:16,0.73,not evaluated
2022-08-08 20:46,0.72,not evaluated
2022-08-08 21:16,0.65,not evaluated
2022-08-08 21:46,0.69,not evaluated
2022-08-08 22:16,0.70,not evaluated
2022-08-08 22:46,0.66,not evaluated
2022-08-08 23:16,0.70,not evaluated
2022-08-08 23:46,0.71,not evaluated
2022-08-09 00:16,0.71,not evaluated
2022-08-09 00:46,0.76,not evaluated
2022-08-09 01:16,0.70,not evaluated
2022-08-09 01:46,0.72,not evaluated
2022-08-09 02:16,0.73,not evaluated
2022-08-09 02:46,0.74,not evaluated
2022-08-09 03:16,0.74,not evaluated
2022-08-09 03:46,0.69,not evaluated
2022-08-09 04:16,0.70,not evaluated
2022-08-09 04:46,0.70,not evaluated
2022-08-09 05:16,0.67,not evaluated
2022-08-09 05:46,0.69,not evaluated
2022-08-09 06:16,0.70,not evaluated
2022-08-09 06:46,0.64,not evaluated
2022-08-09 07:16,0.61,not evaluated
2022-08-09 07:46,0.58,not evaluated
2022-08-09 08:16,0.58,not evaluated
2022-08-09 08:46,0.59,not evaluated
2022-08-09 09:16,0.54,not evaluated
2022-08-09 09:46,0.53,not evaluated
2022-08-09 10:16,0.52,not evaluated
2022-08-09 10:46,0.54,not evaluated
2022-08-09 11:16,0.49,not evaluated
2022-08-09 11:46,0.52,not evaluated
2022-08-09 12:16,0.49,not evaluated
2022-08-09 12:46,0.54,not evaluated
2022-08-09 13:16,0.58,not evaluated
2022-08-09 13:46,0.68,not evaluated
2022-08-09 14:16,0.68,not evaluated
2022-08-09 14:46,0.69,not evaluated
2022-08-09 15:16,0.71,not evaluated
2022-08-09 15:46,0.68,not evaluated
2022-08-09 16:16,0.70,not evaluated
2022-08-09 16:46,0.71,not evaluated
2022-08-09 17:16,0.74,not evaluated
2022-08-09 17:46,0.71,not evaluated
2022-08-09 18:16,0.71,not evaluated
2022-08-09 18:46,0.68,not evaluated
2022-08-09 19:16,0.71,not evaluated
2022-08-09 19:46,0.66,not evaluated
2022-08-09 20:16,0.68,not evaluated
2022-08-09 20:46,0.65,not evaluated
2022-08-09 21:16,0.66,not evaluated
2022-08-09 21:46,0.61,not evaluated
2022-08-09 22:16,0.63,not evaluated
2022-08-09 22:46,0.65,not evaluated
2022-08-09 23:16,0.62,not evaluated
2022-08-09 23:46,0.60,not evaluated
2022-08-10 00:16,0.62,not evaluated
2022-08-10 00:46,0.57,not evaluated
2022-08-10 01:16,0.60,not evaluated
2022-08-10 01:46,0.58,not evaluated
2022-08-10 02:16,0.61,not evaluated
2022-08-10 02:46,0.63,not evaluated
2022-08-10 03:16,0.63,not evaluated
2022-08-10 03:46,0.62,not evaluated
2022-08-10 04:16,0.62,not evaluated
2022-08-10 04:46,0.64,not evaluated
2022-08-10 05:16,0.61,not evaluated
2022-08-10 05:46,0.62,not evaluated
2022-08-10 06:16,0.63,not evaluated
2022-08-10 06:46,0.61,not evaluated
2022-08-10 07:16,0.61,not evaluated
2022-08-10 07:46,0.66,not evaluated
2022-08-10 08:16,0.62,not evaluated
2022-08-10 08:46,0.61,not evaluated
2022-08-10 09:16,0.60,not evaluated
