%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Peak wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Peak wave direction (deg N),MASE-01 Peak wave direction (deg N) quality
2021-11-28 03:22,103.49,not evaluated
2021-11-28 03:52,101.83,not evaluated
2021-11-28 04:22,103.28,not evaluated
2021-11-28 04:52,102.65,not evaluated
2021-11-28 05:22,102.92,not evaluated
2021-11-28 05:52,98.88,not evaluated
2021-11-28 06:22,103.72,not evaluated
2021-11-28 06:52,101.13,not evaluated
2021-11-28 07:22,103.48,not evaluated
2021-11-28 07:52,104.33,not evaluated
2021-11-28 08:22,99.42,not evaluated
2021-11-28 08:52,98.32,not evaluated
2021-11-28 09:22,97.21,not evaluated
2021-11-28 09:52,100.30,not evaluated
2021-11-28 10:22,100.03,not evaluated
2021-11-28 10:52,99.37,not evaluated
2021-11-28 11:22,101.63,not evaluated
2021-11-28 11:52,97.74,not evaluated
2021-11-28 12:22,106.27,not evaluated
2021-11-28 12:52,98.50,not evaluated
2021-11-28 13:22,105.22,not evaluated
2021-11-28 13:52,172.04,not evaluated
2021-11-28 14:22,105.32,not evaluated
2021-11-28 14:52,103.75,not evaluated
2021-11-28 15:22,172.02,not evaluated
2021-11-28 15:52,176.13,not evaluated
2021-11-28 16:22,177.00,not evaluated
2021-11-28 16:52,175.46,not evaluated
2021-11-28 17:22,97.34,not evaluated
2021-11-28 17:52,110.30,not evaluated
2021-11-28 18:22,103.19,not evaluated
2021-11-28 18:52,110.41,not evaluated
2021-11-28 19:22,113.18,not evaluated
2021-11-28 19:52,112.07,not evaluated
2021-11-28 20:22,111.18,not evaluated
2021-11-28 20:52,106.19,not evaluated
2021-11-28 21:22,103.81,not evaluated
2021-11-28 21:52,106.59,not evaluated
2021-11-28 22:22,103.57,not evaluated
2021-11-28 22:52,101.11,not evaluated
2021-11-28 23:22,102.38,not evaluated
2021-11-28 23:52,109.76,not evaluated
2021-11-29 00:22,110.88,not evaluated
2021-11-29 00:52,107.23,not evaluated
2021-11-29 01:22,107.80,not evaluated
2021-11-29 01:52,110.34,not evaluated
2021-11-29 02:22,109.72,not evaluated
2021-11-29 02:52,99.91,not evaluated
2021-11-29 03:22,111.65,not evaluated
2021-11-29 03:52,103.30,not evaluated
2021-11-29 04:22,108.62,not evaluated
2021-11-29 04:52,107.21,not evaluated
2021-11-29 05:22,114.19,not evaluated
2021-11-29 05:52,102.15,not evaluated
2021-11-29 06:22,97.18,not evaluated
2021-11-29 06:52,103.24,not evaluated
2021-11-29 07:22,104.06,not evaluated
2021-11-29 07:52,104.39,not evaluated
2021-11-29 08:22,95.48,not evaluated
2021-11-29 08:52,109.02,not evaluated
2021-11-29 09:22,106.73,not evaluated
2021-11-29 09:52,65.72,not evaluated
2021-11-29 10:22,63.92,not evaluated
2021-11-29 10:52,71.04,not evaluated
2021-11-29 11:22,72.45,not evaluated
2021-11-29 11:52,68.89,not evaluated
2021-11-29 12:22,72.81,not evaluated
2021-11-29 12:52,70.88,not evaluated
2021-11-29 13:22,72.93,not evaluated
2021-11-29 13:52,72.62,not evaluated
2021-11-29 14:22,68.27,not evaluated
2021-11-29 14:52,68.39,not evaluated
2021-11-29 15:22,109.00,not evaluated
2021-11-29 15:52,105.47,not evaluated
2021-11-29 16:22,105.25,not evaluated
2021-11-29 16:52,107.89,not evaluated
2021-11-29 17:22,106.86,not evaluated
2021-11-29 17:52,110.29,not evaluated
2021-11-29 18:22,107.42,not evaluated
2021-11-29 18:52,109.30,not evaluated
2021-11-29 19:22,108.11,not evaluated
2021-11-29 19:52,105.73,not evaluated
2021-11-29 20:22,107.62,not evaluated
2021-11-29 20:52,110.70,not evaluated
2021-11-29 21:22,109.72,not evaluated
2021-11-29 21:52,105.13,not evaluated
2021-11-29 22:22,113.74,not evaluated
2021-11-29 22:52,108.90,not evaluated
2021-11-29 23:22,108.21,not evaluated
2021-11-29 23:52,110.65,not evaluated
2021-11-30 00:22,109.43,not evaluated
2021-11-30 00:52,108.13,not evaluated
2021-11-30 01:22,103.11,not evaluated
2021-11-30 01:52,101.32,not evaluated
2021-11-30 02:22,108.63,not evaluated
2021-11-30 02:52,105.91,not evaluated
2021-11-30 03:22,106.36,not evaluated
2021-11-30 03:52,110.29,not evaluated
2021-11-30 04:22,103.85,not evaluated
2021-11-30 04:52,104.02,not evaluated
2021-11-30 05:22,112.01,not evaluated
2021-11-30 05:52,109.61,not evaluated
2021-11-30 06:22,101.78,not evaluated
2021-11-30 06:52,101.03,not evaluated
2021-11-30 07:22,105.15,not evaluated
2021-11-30 07:52,103.13,not evaluated
2021-11-30 08:22,107.93,not evaluated
2021-11-30 08:52,102.98,not evaluated
2021-11-30 09:22,108.02,not evaluated
2021-11-30 09:52,105.08,not evaluated
2021-11-30 10:22,109.82,not evaluated
2021-11-30 10:52,109.88,not evaluated
2021-11-30 11:22,106.83,not evaluated
2021-11-30 11:52,111.66,not evaluated
2021-11-30 12:22,104.89,not evaluated
2021-11-30 12:52,115.50,not evaluated
2021-11-30 13:22,112.06,not evaluated
2021-11-30 13:52,111.22,not evaluated
2021-11-30 14:22,116.89,not evaluated
2021-11-30 14:52,107.97,not evaluated
2021-11-30 15:22,99.99,not evaluated
2021-11-30 15:52,115.25,not evaluated
2021-11-30 16:22,114.96,not evaluated
2021-11-30 16:52,109.22,not evaluated
2021-11-30 17:22,112.21,not evaluated
2021-11-30 17:52,115.19,not evaluated
2021-11-30 18:22,105.05,not evaluated
2021-11-30 18:52,109.81,not evaluated
2021-11-30 19:22,105.79,not evaluated
2021-11-30 19:52,111.08,not evaluated
2021-11-30 20:22,111.89,not evaluated
2021-11-30 20:52,113.00,not evaluated
2021-11-30 21:22,110.97,not evaluated
2021-11-30 21:52,112.03,not evaluated
2021-11-30 22:22,116.32,not evaluated
2021-11-30 22:52,117.38,not evaluated
2021-11-30 23:22,111.92,not evaluated
2021-11-30 23:52,110.16,not evaluated
2021-12-01 00:22,113.67,not evaluated
2021-12-01 00:52,115.37,not evaluated
2021-12-01 01:22,113.38,not evaluated
2021-12-01 01:52,113.38,not evaluated
2021-12-01 02:22,114.58,not evaluated
2021-12-01 02:52,120.37,not evaluated
2021-12-01 03:22,107.49,not evaluated
2021-12-01 03:52,113.67,not evaluated
2021-12-01 04:22,105.36,not evaluated
2021-12-01 04:52,113.20,not evaluated
2021-12-01 05:22,116.56,not evaluated
2021-12-01 05:52,117.33,not evaluated
2021-12-01 06:22,112.22,not evaluated
2021-12-01 06:52,115.53,not evaluated
2021-12-01 07:22,114.67,not evaluated
2021-12-01 07:52,114.14,not evaluated
2021-12-01 08:22,111.25,not evaluated
2021-12-01 08:52,117.31,not evaluated
2021-12-01 09:22,114.65,not evaluated
2021-12-01 09:52,115.35,not evaluated
2021-12-01 10:22,115.29,not evaluated
2021-12-01 10:52,114.90,not evaluated
2021-12-01 11:22,111.14,not evaluated
2021-12-01 11:52,114.16,not evaluated
2021-12-01 12:22,116.27,not evaluated
2021-12-01 12:52,112.60,not evaluated
2021-12-01 13:22,116.83,not evaluated
2021-12-01 13:52,111.36,not evaluated
2021-12-01 14:22,116.09,not evaluated
2021-12-01 14:52,119.12,not evaluated
2021-12-01 15:22,115.02,not evaluated
2021-12-01 15:52,115.65,not evaluated
2021-12-01 16:22,116.56,not evaluated
2021-12-01 16:52,114.03,not evaluated
2021-12-01 17:22,117.24,not evaluated
2021-12-01 17:52,115.15,not evaluated
2021-12-01 18:22,116.45,not evaluated
2021-12-01 18:52,109.82,not evaluated
2021-12-01 19:22,112.22,not evaluated
2021-12-01 19:52,121.14,not evaluated
2021-12-01 20:22,111.54,not evaluated
2021-12-01 20:52,118.28,not evaluated
2021-12-01 21:22,117.63,not evaluated
2021-12-01 21:52,112.85,not evaluated
2021-12-01 22:22,120.19,not evaluated
2021-12-01 22:52,120.56,not evaluated
2021-12-01 23:22,116.82,not evaluated
2021-12-01 23:52,110.78,not evaluated
2021-12-02 00:22,116.68,not evaluated
2021-12-02 00:52,118.41,not evaluated
2021-12-02 01:22,116.14,not evaluated
2021-12-02 01:52,115.09,not evaluated
2021-12-02 02:22,121.37,not evaluated
2021-12-02 02:52,116.69,not evaluated
2021-12-02 03:22,117.96,not evaluated
2021-12-02 03:52,119.32,not evaluated
2021-12-02 04:22,120.21,not evaluated
2021-12-02 04:52,122.67,not evaluated
2021-12-02 05:22,120.05,not evaluated
2021-12-02 05:52,115.29,not evaluated
2021-12-02 06:22,121.99,not evaluated
2021-12-02 06:52,124.03,not evaluated
2021-12-02 07:22,123.45,not evaluated
2021-12-02 07:52,119.15,not evaluated
2021-12-02 08:22,122.45,not evaluated
2021-12-02 08:52,124.28,not evaluated
2021-12-02 09:22,120.69,not evaluated
2021-12-02 09:52,115.68,not evaluated
2021-12-02 10:22,121.84,not evaluated
2021-12-02 10:52,117.10,not evaluated
2021-12-02 11:22,127.97,not evaluated
2021-12-02 11:52,117.06,not evaluated
2021-12-02 12:22,117.60,not evaluated
2021-12-02 12:52,121.17,not evaluated
2021-12-02 13:22,123.25,not evaluated
2021-12-02 13:52,117.52,not evaluated
2021-12-02 14:22,115.40,not evaluated
2021-12-02 14:52,119.78,not evaluated
2021-12-02 15:22,117.01,not evaluated
2021-12-02 15:52,122.33,not evaluated
2021-12-02 16:22,123.25,not evaluated
2021-12-02 16:52,152.29,not evaluated
2021-12-02 17:22,121.09,not evaluated
2021-12-02 17:52,121.78,not evaluated
2021-12-02 18:22,121.95,not evaluated
2021-12-02 18:52,150.25,not evaluated
2021-12-02 19:22,119.00,not evaluated
2021-12-02 19:52,155.69,not evaluated
2021-12-02 20:22,147.49,not evaluated
2021-12-02 20:52,152.80,not evaluated
2021-12-02 21:22,150.37,not evaluated
2021-12-02 21:52,145.74,not evaluated
2021-12-02 22:22,147.95,not evaluated
2021-12-02 22:52,148.80,not evaluated
2021-12-02 23:22,148.21,not evaluated
2021-12-02 23:52,149.19,not evaluated
2021-12-03 00:22,160.52,not evaluated
2021-12-03 00:52,147.44,not evaluated
2021-12-03 01:22,150.83,not evaluated
2021-12-03 01:52,151.61,not evaluated
2021-12-03 02:22,154.48,not evaluated
2021-12-03 02:52,155.10,not evaluated
2021-12-03 03:22,158.56,not evaluated
2021-12-03 03:52,152.57,not evaluated
2021-12-03 04:22,151.96,not evaluated
2021-12-03 04:52,157.77,not evaluated
2021-12-03 05:22,160.80,not evaluated
2021-12-03 05:52,162.80,not evaluated
2021-12-03 06:22,166.96,not evaluated
2021-12-03 06:52,167.43,not evaluated
2021-12-03 07:22,166.75,not evaluated
2021-12-03 07:52,165.75,not evaluated
2021-12-03 08:22,162.10,not evaluated
2021-12-03 08:52,165.57,not evaluated
2021-12-03 09:22,163.56,not evaluated
2021-12-03 09:52,161.66,not evaluated
2021-12-03 10:22,164.97,not evaluated
2021-12-03 10:52,117.92,not evaluated
2021-12-03 11:22,164.45,not evaluated
2021-12-03 11:52,121.14,not evaluated
2021-12-03 12:22,119.37,not evaluated
2021-12-03 12:52,120.48,not evaluated
2021-12-03 13:22,121.35,not evaluated
2021-12-03 13:52,147.98,not evaluated
2021-12-03 14:22,144.36,not evaluated
2021-12-03 14:52,149.96,not evaluated
2021-12-03 15:22,150.53,not evaluated
2021-12-03 15:52,148.66,not evaluated
2021-12-03 16:22,145.46,not evaluated
2021-12-03 16:52,152.17,not evaluated
2021-12-03 17:22,151.10,not evaluated
2021-12-03 17:52,150.96,not evaluated
2021-12-03 18:22,150.72,not evaluated
2021-12-03 18:52,122.78,not evaluated
2021-12-03 19:22,149.38,not evaluated
2021-12-03 19:52,148.37,not evaluated
2021-12-03 20:22,151.40,not evaluated
2021-12-03 20:52,121.11,not evaluated
2021-12-03 21:22,152.32,not evaluated
2021-12-03 21:52,122.75,not evaluated
2021-12-03 22:22,124.42,not evaluated
2021-12-03 22:52,119.31,not evaluated
2021-12-03 23:22,121.25,not evaluated
2021-12-03 23:52,120.06,not evaluated
2021-12-04 00:22,96.80,not evaluated
2021-12-04 00:52,103.18,not evaluated
2021-12-04 01:22,121.07,not evaluated
2021-12-04 01:52,93.19,not evaluated
2021-12-04 02:22,94.44,not evaluated
2021-12-04 02:52,90.00,not evaluated
2021-12-04 03:22,91.14,not evaluated
2021-12-04 03:52,87.05,not evaluated
2021-12-04 04:22,94.30,not evaluated
2021-12-04 04:52,97.63,not evaluated
2021-12-04 05:22,100.06,not evaluated
2021-12-04 05:52,102.74,not evaluated
2021-12-04 06:22,121.82,not evaluated
2021-12-04 06:52,128.08,not evaluated
2021-12-04 07:22,120.27,not evaluated
2021-12-04 07:52,120.30,not evaluated
2021-12-04 08:22,142.93,not evaluated
2021-12-04 08:52,150.77,not evaluated
2021-12-04 09:22,148.20,not evaluated
2021-12-04 09:52,144.39,not evaluated
2021-12-04 10:22,155.05,not evaluated
2021-12-04 10:52,157.85,not evaluated
2021-12-04 11:22,144.13,not evaluated
2021-12-04 11:52,153.96,not evaluated
2021-12-04 12:22,155.24,not evaluated
2021-12-04 12:52,142.69,not evaluated
2021-12-04 13:22,120.14,not evaluated
2021-12-04 13:52,145.75,not evaluated
2021-12-04 14:22,144.07,not evaluated
2021-12-04 14:52,130.16,not evaluated
2021-12-04 15:22,111.72,not evaluated
2021-12-04 15:52,115.26,not evaluated
2021-12-04 16:22,119.92,not evaluated
2021-12-04 16:52,115.88,not evaluated
2021-12-04 17:22,142.04,not evaluated
2021-12-04 17:52,145.45,not evaluated
2021-12-04 18:22,137.72,not evaluated
2021-12-04 18:52,113.08,not evaluated
2021-12-04 19:22,110.63,not evaluated
2021-12-04 19:52,148.35,not evaluated
2021-12-04 20:22,150.00,not evaluated
2021-12-04 20:52,149.18,not evaluated
2021-12-04 21:22,164.15,not evaluated
2021-12-04 21:52,156.69,not evaluated
2021-12-04 22:22,116.32,not evaluated
2021-12-04 22:52,165.87,not evaluated
2021-12-04 23:22,161.96,not evaluated
2021-12-04 23:52,160.01,not evaluated
2021-12-05 00:22,112.43,not evaluated
2021-12-05 00:52,115.38,not evaluated
2021-12-05 01:22,121.91,not evaluated
2021-12-05 01:52,114.60,not evaluated
2021-12-05 02:22,63.36,not evaluated
2021-12-05 02:52,64.19,not evaluated
2021-12-05 03:22,70.29,not evaluated
2021-12-05 03:52,72.65,not evaluated
2021-12-05 04:22,74.78,not evaluated
2021-12-05 04:52,76.75,not evaluated
2021-12-05 05:22,77.52,not evaluated
2021-12-05 05:52,83.09,not evaluated
2021-12-05 06:22,77.94,not evaluated
2021-12-05 06:52,85.08,not evaluated
2021-12-05 07:22,87.99,not evaluated
2021-12-05 07:52,96.05,not evaluated
2021-12-05 08:22,80.93,not evaluated
2021-12-05 08:52,89.85,not evaluated
2021-12-05 09:22,95.06,not evaluated
2021-12-05 09:52,88.33,not evaluated
2021-12-05 10:22,95.80,not evaluated
2021-12-05 10:52,89.02,not evaluated
2021-12-05 11:22,91.33,not evaluated
2021-12-05 11:52,92.00,not evaluated
2021-12-05 12:22,96.81,not evaluated
2021-12-05 12:52,94.75,not evaluated
2021-12-05 13:22,90.28,not evaluated
2021-12-05 13:52,98.61,not evaluated
2021-12-05 14:22,90.61,not evaluated
2021-12-05 14:52,94.96,not evaluated
2021-12-05 15:22,86.34,not evaluated
2021-12-05 15:52,99.07,not evaluated
2021-12-05 16:22,121.05,not evaluated
2021-12-05 16:52,87.02,not evaluated
2021-12-05 17:22,92.31,not evaluated
2021-12-05 17:52,91.03,not evaluated
2021-12-05 18:22,96.69,not evaluated
2021-12-05 18:52,116.51,not evaluated
2021-12-05 19:22,98.52,not evaluated
2021-12-05 19:52,108.25,not evaluated
2021-12-05 20:22,106.48,not evaluated
2021-12-05 20:52,109.00,not evaluated
2021-12-05 21:22,117.31,not evaluated
2021-12-05 21:52,117.89,not evaluated
2021-12-05 22:22,111.31,not evaluated
2021-12-05 22:52,114.44,not evaluated
2021-12-05 23:22,116.13,not evaluated
2021-12-05 23:52,115.20,not evaluated
2021-12-06 00:22,117.69,not evaluated
2021-12-06 00:52,113.09,not evaluated
2021-12-06 01:22,115.12,not evaluated
2021-12-06 01:52,115.22,not evaluated
2021-12-06 02:22,117.96,not evaluated
2021-12-06 02:52,111.28,not evaluated
2021-12-06 03:22,111.29,not evaluated
2021-12-06 03:52,119.17,not evaluated
2021-12-06 04:22,114.11,not evaluated
2021-12-06 04:52,120.55,not evaluated
2021-12-06 05:22,119.17,not evaluated
2021-12-06 05:52,113.48,not evaluated
2021-12-06 06:22,120.32,not evaluated
2021-12-06 06:52,115.86,not evaluated
2021-12-06 07:22,115.99,not evaluated
2021-12-06 07:52,113.44,not evaluated
2021-12-06 08:22,116.19,not evaluated
2021-12-06 08:52,113.34,not evaluated
2021-12-06 09:22,117.96,not evaluated
2021-12-06 09:52,116.70,not evaluated
2021-12-06 10:22,119.11,not evaluated
2021-12-06 10:52,120.08,not evaluated
2021-12-06 11:22,115.70,not evaluated
2021-12-06 11:52,147.03,not evaluated
2021-12-06 12:22,148.56,not evaluated
2021-12-06 12:52,143.89,not evaluated
2021-12-06 13:22,129.20,not evaluated
2021-12-06 13:52,129.48,not evaluated
2021-12-06 14:22,130.37,not evaluated
2021-12-06 14:52,127.70,not evaluated
2021-12-06 15:22,132.30,not evaluated
2021-12-06 15:52,124.54,not evaluated
2021-12-06 16:22,129.85,not evaluated
2021-12-06 16:52,126.98,not evaluated
2021-12-06 17:22,127.15,not evaluated
2021-12-06 17:52,130.39,not evaluated
2021-12-06 18:22,128.40,not evaluated
2021-12-06 18:52,135.92,not evaluated
2021-12-06 19:22,133.13,not evaluated
2021-12-06 19:52,135.18,not evaluated
2021-12-06 20:22,140.54,not evaluated
2021-12-06 20:52,142.07,not evaluated
2021-12-06 21:22,141.23,not evaluated
2021-12-06 21:52,142.68,not evaluated
2021-12-06 22:22,142.97,not evaluated
2021-12-06 22:52,151.87,not evaluated
2021-12-06 23:22,147.98,not evaluated
2021-12-06 23:52,150.89,not evaluated
2021-12-07 00:22,132.63,not evaluated
2021-12-07 00:52,138.08,not evaluated
2021-12-07 01:22,140.38,not evaluated
2021-12-07 01:52,118.61,not evaluated
2021-12-07 02:22,123.66,not evaluated
2021-12-07 02:52,139.95,not evaluated
2021-12-07 03:22,120.83,not evaluated
2021-12-07 03:52,116.43,not evaluated
2021-12-07 04:22,138.98,not evaluated
2021-12-07 04:52,136.74,not evaluated
2021-12-07 05:22,138.85,not evaluated
2021-12-07 05:52,140.22,not evaluated
2021-12-07 06:22,143.44,not evaluated
2021-12-07 06:52,120.57,not evaluated
2021-12-07 07:22,131.75,not evaluated
2021-12-07 07:52,118.91,not evaluated
2021-12-07 08:22,134.25,not evaluated
2021-12-07 08:52,128.31,not evaluated
2021-12-07 09:22,134.01,not evaluated
2021-12-07 09:52,129.12,not evaluated
2021-12-07 10:22,133.42,not evaluated
2021-12-07 10:52,131.57,not evaluated
2021-12-07 11:22,74.81,not evaluated
2021-12-07 11:52,79.47,not evaluated
2021-12-07 12:22,92.11,not evaluated
2021-12-07 12:52,101.15,not evaluated
2021-12-07 13:22,102.98,not evaluated
2021-12-07 13:52,96.71,not evaluated
2021-12-07 14:22,98.88,not evaluated
2021-12-07 14:52,99.79,not evaluated
2021-12-07 15:22,98.65,not evaluated
2021-12-07 15:52,103.73,not evaluated
2021-12-07 16:22,98.13,not evaluated
2021-12-07 16:52,99.80,not evaluated
