%
% BHI-E (33.868400 N -77.939600 E)
% The BHI-E buoy is a Sofar Spotter wave buoy located approximately one-half mile off the east side of Bald Head Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% BHI-E Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),BHI-E Mean wave direction (deg N),BHI-E Mean wave direction (deg N) quality
2021-11-26 09:39,166.01,not evaluated
2021-11-26 10:09,166.79,not evaluated
2021-11-26 10:39,168.60,not evaluated
2021-11-26 11:09,172.79,not evaluated
2021-11-26 11:39,169.57,not evaluated
2021-11-26 12:09,167.05,not evaluated
2021-11-26 12:39,165.25,not evaluated
2021-11-26 13:09,158.81,not evaluated
2021-11-26 13:39,160.43,not evaluated
2021-11-26 14:09,162.64,not evaluated
2021-11-26 14:39,166.56,not evaluated
2021-11-26 15:09,149.71,not evaluated
2021-11-26 15:39,149.55,not evaluated
2021-11-26 16:09,137.04,not evaluated
2021-11-26 16:39,118.27,not evaluated
2021-11-26 17:09,114.19,not evaluated
2021-11-26 17:39,117.09,not evaluated
2021-11-26 18:09,106.74,not evaluated
2021-11-26 18:39,99.23,not evaluated
2021-11-26 19:09,103.74,not evaluated
2021-11-26 19:39,95.80,not evaluated
2021-11-26 20:09,85.25,not evaluated
2021-11-26 20:39,79.05,not evaluated
2021-11-26 21:09,75.12,not evaluated
2021-11-26 21:39,76.45,not evaluated
2021-11-26 22:09,72.82,not evaluated
2021-11-26 22:39,75.31,not evaluated
2021-11-26 23:09,70.40,not evaluated
2021-11-26 23:39,69.52,not evaluated
2021-11-27 00:09,66.28,not evaluated
2021-11-27 00:39,64.34,not evaluated
2021-11-27 01:09,64.90,not evaluated
2021-11-27 01:39,58.41,not evaluated
2021-11-27 02:09,55.73,not evaluated
2021-11-27 02:39,54.40,not evaluated
2021-11-27 03:09,56.63,not evaluated
2021-11-27 03:39,58.61,not evaluated
2021-11-27 04:09,57.85,not evaluated
2021-11-27 04:39,62.70,not evaluated
2021-11-27 05:09,64.14,not evaluated
2021-11-27 05:39,62.49,not evaluated
2021-11-27 06:09,63.11,not evaluated
2021-11-27 06:39,65.70,not evaluated
2021-11-27 07:09,66.59,not evaluated
2021-11-27 07:39,65.78,not evaluated
2021-11-27 08:09,66.23,not evaluated
2021-11-27 08:39,66.77,not evaluated
2021-11-27 09:09,64.71,not evaluated
2021-11-27 09:39,64.74,not evaluated
2021-11-27 10:09,63.94,not evaluated
2021-11-27 10:39,61.15,not evaluated
2021-11-27 11:09,61.35,not evaluated
2021-11-27 11:39,61.40,not evaluated
2021-11-27 12:09,61.11,not evaluated
2021-11-27 12:39,60.59,not evaluated
2021-11-27 13:09,61.08,not evaluated
2021-11-27 13:39,62.14,not evaluated
2021-11-27 14:09,65.21,not evaluated
2021-11-27 14:39,64.53,not evaluated
2021-11-27 15:09,69.34,not evaluated
2021-11-27 15:39,68.99,not evaluated
2021-11-27 16:09,73.69,not evaluated
2021-11-27 16:39,79.00,not evaluated
2021-11-27 17:09,84.83,not evaluated
2021-11-27 17:39,83.66,not evaluated
2021-11-27 18:09,86.19,not evaluated
2021-11-27 18:39,92.12,not evaluated
2021-11-27 19:09,90.16,not evaluated
2021-11-27 19:39,93.97,not evaluated
2021-11-27 20:09,94.74,not evaluated
2021-11-27 20:39,96.04,not evaluated
2021-11-27 21:09,96.11,not evaluated
2021-11-27 21:39,95.95,not evaluated
2021-11-27 22:09,93.27,not evaluated
2021-11-27 22:39,95.66,not evaluated
2021-11-27 23:09,99.19,not evaluated
2021-11-27 23:39,97.23,not evaluated
2021-11-28 00:09,95.38,not evaluated
2021-11-28 00:39,92.78,not evaluated
2021-11-28 01:09,94.89,not evaluated
2021-11-28 01:39,96.11,not evaluated
2021-11-28 02:09,96.84,not evaluated
2021-11-28 02:39,94.72,not evaluated
2021-11-28 03:09,103.39,not evaluated
2021-11-28 03:39,100.16,not evaluated
2021-11-28 04:09,105.19,not evaluated
2021-11-28 04:39,107.94,not evaluated
2021-11-28 05:09,109.26,not evaluated
2021-11-28 05:39,118.36,not evaluated
2021-11-28 06:09,120.87,not evaluated
2021-11-28 06:39,118.28,not evaluated
2021-11-28 07:09,111.51,not evaluated
2021-11-28 07:39,113.53,not evaluated
2021-11-28 08:09,114.56,not evaluated
2021-11-28 08:39,112.48,not evaluated
2021-11-28 09:09,115.10,not evaluated
2021-11-28 09:39,119.73,not evaluated
2021-11-28 10:09,123.93,not evaluated
2021-11-28 10:39,124.21,not evaluated
2021-11-28 11:09,126.75,not evaluated
2021-11-28 11:39,136.90,not evaluated
2021-11-28 12:09,141.84,not evaluated
2021-11-28 12:39,137.54,not evaluated
2021-11-28 13:09,136.60,not evaluated
2021-11-28 13:39,146.91,not evaluated
2021-11-28 14:09,148.99,not evaluated
2021-11-28 14:39,149.13,not evaluated
2021-11-28 15:09,152.92,not evaluated
2021-11-28 15:39,164.55,not evaluated
2021-11-28 16:09,160.26,not evaluated
2021-11-28 16:39,154.71,not evaluated
2021-11-28 17:09,162.06,not evaluated
2021-11-28 17:39,156.76,not evaluated
2021-11-28 18:09,148.83,not evaluated
2021-11-28 18:39,154.19,not evaluated
2021-11-28 19:09,150.56,not evaluated
2021-11-28 19:39,147.05,not evaluated
2021-11-28 20:09,142.03,not evaluated
2021-11-28 20:39,137.64,not evaluated
2021-11-28 21:09,128.50,not evaluated
2021-11-28 21:39,138.80,not evaluated
2021-11-28 22:09,138.22,not evaluated
2021-11-28 22:39,142.84,not evaluated
2021-11-28 23:09,148.62,not evaluated
2021-11-28 23:39,145.49,not evaluated
2021-11-29 00:09,154.21,not evaluated
2021-11-29 00:39,153.02,not evaluated
2021-11-29 01:09,152.39,not evaluated
2021-11-29 01:39,156.12,not evaluated
2021-11-29 02:09,156.39,not evaluated
2021-11-29 02:39,161.72,not evaluated
2021-11-29 03:09,158.22,not evaluated
2021-11-29 03:39,158.20,not evaluated
2021-11-29 04:09,148.91,not evaluated
2021-11-29 04:39,131.92,not evaluated
2021-11-29 05:09,122.80,not evaluated
2021-11-29 05:39,107.24,not evaluated
2021-11-29 06:09,92.88,not evaluated
2021-11-29 06:39,80.21,not evaluated
2021-11-29 07:09,67.55,not evaluated
2021-11-29 07:39,64.77,not evaluated
2021-11-29 08:09,61.33,not evaluated
2021-11-29 08:39,62.79,not evaluated
2021-11-29 09:09,63.35,not evaluated
2021-11-29 09:39,62.20,not evaluated
2021-11-29 10:09,60.14,not evaluated
2021-11-29 10:39,66.85,not evaluated
2021-11-29 11:09,63.32,not evaluated
2021-11-29 11:39,64.86,not evaluated
2021-11-29 12:09,63.18,not evaluated
2021-11-29 12:39,61.30,not evaluated
2021-11-29 13:09,62.20,not evaluated
2021-11-29 13:39,59.60,not evaluated
2021-11-29 14:09,60.60,not evaluated
2021-11-29 14:39,62.51,not evaluated
2021-11-29 15:09,60.31,not evaluated
2021-11-29 15:39,62.54,not evaluated
2021-11-29 16:09,66.00,not evaluated
2021-11-29 16:39,66.48,not evaluated
2021-11-29 17:09,69.25,not evaluated
2021-11-29 17:39,70.26,not evaluated
2021-11-29 18:09,76.15,not evaluated
2021-11-29 18:39,72.45,not evaluated
2021-11-29 19:09,69.59,not evaluated
2021-11-29 19:39,73.61,not evaluated
2021-11-29 20:09,79.08,not evaluated
2021-11-29 20:39,77.58,not evaluated
2021-11-29 21:09,82.38,not evaluated
2021-11-29 21:39,81.81,not evaluated
2021-11-29 22:09,84.29,not evaluated
2021-11-29 22:39,86.48,not evaluated
2021-11-29 23:09,82.26,not evaluated
2021-11-29 23:39,82.32,not evaluated
2021-11-30 00:09,85.30,not evaluated
2021-11-30 00:39,86.43,not evaluated
2021-11-30 01:09,87.11,not evaluated
2021-11-30 01:39,83.48,not evaluated
2021-11-30 02:09,89.38,not evaluated
2021-11-30 02:39,86.69,not evaluated
2021-11-30 03:09,86.30,not evaluated
2021-11-30 03:39,89.74,not evaluated
2021-11-30 04:09,84.47,not evaluated
2021-11-30 04:39,82.99,not evaluated
2021-11-30 05:09,88.88,not evaluated
2021-11-30 05:39,92.59,not evaluated
2021-11-30 06:09,89.74,not evaluated
2021-11-30 06:39,93.42,not evaluated
2021-11-30 07:09,89.93,not evaluated
2021-11-30 07:39,92.13,not evaluated
2021-11-30 08:09,93.32,not evaluated
2021-11-30 08:39,96.28,not evaluated
2021-11-30 09:09,93.50,not evaluated
2021-11-30 09:39,98.78,not evaluated
2021-11-30 10:09,94.15,not evaluated
2021-11-30 10:39,100.22,not evaluated
2021-11-30 11:09,95.26,not evaluated
2021-11-30 11:39,99.87,not evaluated
2021-11-30 12:09,96.72,not evaluated
2021-11-30 12:39,95.92,not evaluated
2021-11-30 13:09,102.84,not evaluated
2021-11-30 13:39,99.32,not evaluated
2021-11-30 14:09,105.40,not evaluated
2021-11-30 14:39,103.07,not evaluated
2021-11-30 15:09,98.62,not evaluated
2021-11-30 15:39,104.78,not evaluated
2021-11-30 16:09,107.67,not evaluated
2021-11-30 16:39,113.56,not evaluated
2021-11-30 17:09,108.36,not evaluated
2021-11-30 17:39,115.75,not evaluated
2021-11-30 18:09,112.46,not evaluated
2021-11-30 18:39,119.52,not evaluated
2021-11-30 19:09,117.76,not evaluated
2021-11-30 19:39,114.89,not evaluated
2021-11-30 20:09,111.97,not evaluated
2021-11-30 20:39,111.09,not evaluated
2021-11-30 21:09,112.70,not evaluated
2021-11-30 21:39,110.61,not evaluated
2021-11-30 22:09,111.85,not evaluated
2021-11-30 22:39,111.97,not evaluated
2021-11-30 23:09,117.66,not evaluated
2021-11-30 23:39,110.59,not evaluated
2021-12-01 00:09,113.87,not evaluated
2021-12-01 00:39,117.49,not evaluated
2021-12-01 01:09,121.87,not evaluated
2021-12-01 01:39,121.06,not evaluated
2021-12-01 02:09,116.35,not evaluated
2021-12-01 02:39,122.97,not evaluated
2021-12-01 03:09,129.26,not evaluated
2021-12-01 03:39,132.46,not evaluated
2021-12-01 04:09,124.75,not evaluated
2021-12-01 04:39,132.48,not evaluated
2021-12-01 05:09,137.90,not evaluated
2021-12-01 05:39,137.33,not evaluated
2021-12-01 06:09,139.60,not evaluated
2021-12-01 06:39,139.70,not evaluated
2021-12-01 07:09,135.00,not evaluated
2021-12-01 07:39,135.15,not evaluated
2021-12-01 08:09,130.72,not evaluated
2021-12-01 08:39,129.03,not evaluated
2021-12-01 09:09,127.82,not evaluated
2021-12-01 09:39,119.09,not evaluated
2021-12-01 10:09,115.62,not evaluated
2021-12-01 10:39,114.53,not evaluated
2021-12-01 11:09,115.57,not evaluated
2021-12-01 11:39,120.03,not evaluated
2021-12-01 12:09,113.95,not evaluated
2021-12-01 12:39,116.60,not evaluated
2021-12-01 13:09,120.34,not evaluated
2021-12-01 13:39,115.72,not evaluated
2021-12-01 14:09,115.87,not evaluated
2021-12-01 14:39,123.97,not evaluated
2021-12-01 15:09,125.01,not evaluated
2021-12-01 15:39,119.65,not evaluated
2021-12-01 16:09,118.23,not evaluated
2021-12-01 16:39,114.81,not evaluated
2021-12-01 17:09,126.63,not evaluated
2021-12-01 17:39,118.02,not evaluated
2021-12-01 18:09,122.11,not evaluated
2021-12-01 18:39,126.10,not evaluated
2021-12-01 19:09,122.45,not evaluated
2021-12-01 19:39,123.99,not evaluated
2021-12-01 20:09,126.67,not evaluated
2021-12-01 20:39,123.30,not evaluated
2021-12-01 21:09,121.39,not evaluated
2021-12-01 21:39,115.98,not evaluated
2021-12-01 22:09,122.82,not evaluated
2021-12-01 22:39,120.77,not evaluated
2021-12-01 23:09,117.95,not evaluated
2021-12-01 23:39,120.14,not evaluated
2021-12-02 00:09,119.88,not evaluated
2021-12-02 00:39,127.38,not evaluated
2021-12-02 01:09,126.81,not evaluated
2021-12-02 01:39,128.43,not evaluated
2021-12-02 02:09,132.96,not evaluated
2021-12-02 02:39,139.93,not evaluated
2021-12-02 03:09,138.86,not evaluated
2021-12-02 03:39,137.81,not evaluated
2021-12-02 04:09,136.75,not evaluated
2021-12-02 04:39,135.65,not evaluated
2021-12-02 05:09,139.09,not evaluated
2021-12-02 05:39,128.21,not evaluated
2021-12-02 06:09,141.79,not evaluated
2021-12-02 06:39,134.77,not evaluated
2021-12-02 07:09,136.00,not evaluated
2021-12-02 07:39,130.81,not evaluated
2021-12-02 08:09,141.99,not evaluated
2021-12-02 08:39,134.77,not evaluated
2021-12-02 09:09,138.93,not evaluated
2021-12-02 09:39,138.34,not evaluated
2021-12-02 10:09,127.67,not evaluated
2021-12-02 10:39,129.43,not evaluated
2021-12-02 11:09,127.06,not evaluated
2021-12-02 11:39,128.15,not evaluated
2021-12-02 12:09,126.18,not evaluated
2021-12-02 12:39,131.26,not evaluated
2021-12-02 13:09,133.38,not evaluated
2021-12-02 13:39,136.12,not evaluated
2021-12-02 14:09,133.28,not evaluated
2021-12-02 14:39,131.43,not evaluated
2021-12-02 15:09,137.68,not evaluated
2021-12-02 15:39,136.13,not evaluated
2021-12-02 16:09,134.75,not evaluated
2021-12-02 16:39,143.34,not evaluated
2021-12-02 17:09,142.38,not evaluated
2021-12-02 17:39,140.15,not evaluated
2021-12-02 18:09,147.31,not evaluated
2021-12-02 18:39,145.18,not evaluated
2021-12-02 19:09,142.85,not evaluated
2021-12-02 19:39,147.97,not evaluated
2021-12-02 20:09,146.83,not evaluated
2021-12-02 20:39,152.36,not evaluated
2021-12-02 21:09,150.92,not evaluated
2021-12-02 21:39,154.36,not evaluated
2021-12-02 22:09,148.62,not evaluated
2021-12-02 22:39,147.35,not evaluated
2021-12-02 23:09,147.40,not evaluated
2021-12-02 23:39,150.87,not evaluated
2021-12-03 00:09,148.22,not evaluated
2021-12-03 00:39,145.21,not evaluated
2021-12-03 01:09,146.50,not evaluated
2021-12-03 01:39,140.86,not evaluated
2021-12-03 02:09,141.81,not evaluated
2021-12-03 02:39,150.00,not evaluated
2021-12-03 03:09,152.29,not evaluated
2021-12-03 03:39,156.75,not evaluated
2021-12-03 04:09,159.83,not evaluated
2021-12-03 04:39,158.08,not evaluated
2021-12-03 05:09,160.99,not evaluated
2021-12-03 05:39,162.83,not evaluated
2021-12-03 06:09,165.76,not evaluated
2021-12-03 06:39,171.98,not evaluated
2021-12-03 07:09,167.12,not evaluated
2021-12-03 07:39,167.15,not evaluated
2021-12-03 08:09,169.68,not evaluated
2021-12-03 08:39,162.74,not evaluated
2021-12-03 09:09,164.20,not evaluated
2021-12-03 09:39,162.16,not evaluated
2021-12-03 10:09,154.93,not evaluated
2021-12-03 10:39,146.62,not evaluated
2021-12-03 11:09,135.24,not evaluated
2021-12-03 11:39,128.91,not evaluated
2021-12-03 12:09,127.72,not evaluated
2021-12-03 12:39,125.93,not evaluated
2021-12-03 13:09,131.13,not evaluated
2021-12-03 13:39,128.83,not evaluated
2021-12-03 14:09,132.98,not evaluated
2021-12-03 14:39,135.53,not evaluated
2021-12-03 15:09,138.21,not evaluated
2021-12-03 15:39,138.23,not evaluated
2021-12-03 16:09,140.56,not evaluated
2021-12-03 16:39,142.30,not evaluated
2021-12-03 17:09,144.09,not evaluated
2021-12-03 17:39,136.81,not evaluated
2021-12-03 18:09,142.73,not evaluated
2021-12-03 18:39,136.73,not evaluated
2021-12-03 19:09,132.36,not evaluated
2021-12-03 19:39,134.73,not evaluated
2021-12-03 20:09,133.64,not evaluated
2021-12-03 20:39,132.61,not evaluated
2021-12-03 21:09,134.82,not evaluated
2021-12-03 21:39,133.82,not evaluated
2021-12-03 22:09,128.35,not evaluated
2021-12-03 22:39,128.45,not evaluated
2021-12-03 23:09,124.90,not evaluated
2021-12-03 23:39,125.02,not evaluated
2021-12-04 00:09,123.73,not evaluated
2021-12-04 00:39,118.58,not evaluated
2021-12-04 01:09,115.29,not evaluated
2021-12-04 01:39,114.30,not evaluated
2021-12-04 02:09,116.90,not evaluated
2021-12-04 02:39,116.83,not evaluated
2021-12-04 03:09,116.45,not evaluated
2021-12-04 03:39,117.17,not evaluated
2021-12-04 04:09,115.24,not evaluated
2021-12-04 04:39,111.56,not evaluated
2021-12-04 05:09,114.64,not evaluated
2021-12-04 05:39,117.59,not evaluated
2021-12-04 06:09,118.42,not evaluated
2021-12-04 06:39,115.01,not evaluated
2021-12-04 07:09,115.17,not evaluated
2021-12-04 07:39,120.34,not evaluated
2021-12-04 08:09,123.58,not evaluated
2021-12-04 08:39,128.81,not evaluated
2021-12-04 09:09,134.16,not evaluated
2021-12-04 09:39,139.55,not evaluated
2021-12-04 10:09,133.20,not evaluated
2021-12-04 10:39,135.70,not evaluated
2021-12-04 11:09,137.69,not evaluated
2021-12-04 11:39,135.34,not evaluated
2021-12-04 12:09,134.71,not evaluated
2021-12-04 12:39,129.42,not evaluated
2021-12-04 13:09,129.09,not evaluated
2021-12-04 13:39,124.12,not evaluated
2021-12-04 14:09,129.72,not evaluated
2021-12-04 14:39,118.46,not evaluated
2021-12-04 15:09,123.43,not evaluated
2021-12-04 15:39,126.83,not evaluated
2021-12-04 16:09,126.97,not evaluated
2021-12-04 16:39,123.97,not evaluated
2021-12-04 17:09,128.25,not evaluated
2021-12-04 17:39,125.17,not evaluated
2021-12-04 18:09,127.51,not evaluated
2021-12-04 18:39,126.12,not evaluated
2021-12-04 19:09,136.54,not evaluated
2021-12-04 19:39,131.88,not evaluated
2021-12-04 20:09,137.86,not evaluated
2021-12-04 20:39,132.49,not evaluated
2021-12-04 21:09,136.46,not evaluated
2021-12-04 21:39,137.31,not evaluated
2021-12-04 22:09,132.08,not evaluated
2021-12-04 22:39,133.87,not evaluated
2021-12-04 23:09,132.67,not evaluated
2021-12-04 23:39,131.63,not evaluated
2021-12-05 00:09,125.97,not evaluated
2021-12-05 00:39,129.89,not evaluated
2021-12-05 01:09,123.87,not evaluated
2021-12-05 01:39,127.89,not evaluated
2021-12-05 02:09,126.03,not evaluated
2021-12-05 02:39,130.41,not evaluated
2021-12-05 03:09,128.67,not evaluated
2021-12-05 03:39,128.34,not evaluated
2021-12-05 04:09,125.83,not evaluated
2021-12-05 04:39,110.99,not evaluated
2021-12-05 05:09,96.26,not evaluated
2021-12-05 05:39,68.74,not evaluated
2021-12-05 06:09,67.33,not evaluated
2021-12-05 06:39,65.56,not evaluated
2021-12-05 07:09,71.84,not evaluated
2021-12-05 07:39,67.39,not evaluated
2021-12-05 08:09,66.34,not evaluated
2021-12-05 08:39,66.75,not evaluated
2021-12-05 09:09,65.38,not evaluated
2021-12-05 09:39,67.31,not evaluated
2021-12-05 10:09,73.73,not evaluated
2021-12-05 10:39,74.36,not evaluated
2021-12-05 11:09,77.22,not evaluated
2021-12-05 11:39,79.07,not evaluated
2021-12-05 12:09,81.53,not evaluated
2021-12-05 12:39,85.19,not evaluated
2021-12-05 13:09,86.33,not evaluated
2021-12-05 13:39,86.40,not evaluated
2021-12-05 14:09,86.35,not evaluated
2021-12-05 14:39,84.58,not evaluated
2021-12-05 15:09,85.05,not evaluated
2021-12-05 15:39,86.43,not evaluated
2021-12-05 16:09,89.49,not evaluated
2021-12-05 16:39,90.25,not evaluated
2021-12-05 17:09,89.42,not evaluated
2021-12-05 17:39,88.77,not evaluated
2021-12-05 18:09,86.95,not evaluated
2021-12-05 18:39,86.61,not evaluated
2021-12-05 19:09,81.53,not evaluated
2021-12-05 19:39,80.27,not evaluated
2021-12-05 20:09,81.09,not evaluated
2021-12-05 20:39,79.57,not evaluated
2021-12-05 21:09,79.94,not evaluated
2021-12-05 21:39,81.74,not evaluated
2021-12-05 22:09,82.70,not evaluated
2021-12-05 22:39,84.34,not evaluated
2021-12-05 23:09,85.19,not evaluated
2021-12-05 23:39,87.42,not evaluated
2021-12-06 00:09,92.47,not evaluated
2021-12-06 00:39,95.06,not evaluated
2021-12-06 01:09,97.67,not evaluated
2021-12-06 01:39,97.95,not evaluated
2021-12-06 02:09,95.64,not evaluated
2021-12-06 02:39,101.99,not evaluated
2021-12-06 03:09,101.81,not evaluated
2021-12-06 03:39,104.61,not evaluated
2021-12-06 04:09,104.35,not evaluated
2021-12-06 04:39,104.07,not evaluated
2021-12-06 05:09,108.03,not evaluated
2021-12-06 05:39,107.79,not evaluated
2021-12-06 06:09,112.01,not evaluated
2021-12-06 06:39,111.20,not evaluated
2021-12-06 07:09,112.25,not evaluated
2021-12-06 07:39,115.66,not evaluated
2021-12-06 08:09,117.51,not evaluated
2021-12-06 08:39,113.93,not evaluated
2021-12-06 09:09,118.48,not evaluated
2021-12-06 09:39,116.29,not evaluated
2021-12-06 10:09,119.40,not evaluated
2021-12-06 10:39,122.69,not evaluated
2021-12-06 11:09,121.24,not evaluated
2021-12-06 11:39,120.39,not evaluated
2021-12-06 12:09,120.94,not evaluated
2021-12-06 12:39,123.17,not evaluated
2021-12-06 13:09,122.61,not evaluated
2021-12-06 13:39,120.06,not evaluated
2021-12-06 14:09,120.74,not evaluated
2021-12-06 14:39,122.19,not evaluated
2021-12-06 15:09,122.77,not evaluated
2021-12-06 15:39,123.26,not evaluated
2021-12-06 16:09,123.90,not evaluated
2021-12-06 16:39,123.10,not evaluated
2021-12-06 17:09,130.54,not evaluated
2021-12-06 17:39,120.25,not evaluated
2021-12-06 18:09,124.27,not evaluated
2021-12-06 18:39,125.01,not evaluated
2021-12-06 19:09,128.62,not evaluated
2021-12-06 19:39,126.46,not evaluated
2021-12-06 20:09,131.81,not evaluated
2021-12-06 20:39,136.57,not evaluated
2021-12-06 21:09,134.28,not evaluated
2021-12-06 21:39,135.00,not evaluated
2021-12-06 22:09,138.16,not evaluated
2021-12-06 22:39,136.13,not evaluated
2021-12-06 23:09,141.72,not evaluated
2021-12-06 23:39,143.07,not evaluated
2021-12-07 00:09,140.24,not evaluated
2021-12-07 00:39,139.95,not evaluated
2021-12-07 01:09,141.77,not evaluated
2021-12-07 01:39,135.32,not evaluated
2021-12-07 02:09,133.64,not evaluated
2021-12-07 02:39,132.73,not evaluated
2021-12-07 03:09,131.05,not evaluated
2021-12-07 03:39,130.00,not evaluated
2021-12-07 04:09,133.86,not evaluated
2021-12-07 04:39,133.71,not evaluated
2021-12-07 05:09,131.45,not evaluated
2021-12-07 05:39,133.12,not evaluated
2021-12-07 06:09,128.92,not evaluated
2021-12-07 06:39,117.80,not evaluated
2021-12-07 07:09,97.16,not evaluated
2021-12-07 07:39,85.73,not evaluated
2021-12-07 08:09,81.41,not evaluated
2021-12-07 08:39,72.80,not evaluated
2021-12-07 09:09,65.34,not evaluated
2021-12-07 09:39,69.79,not evaluated
2021-12-07 10:09,70.21,not evaluated
2021-12-07 10:39,75.85,not evaluated
2021-12-07 11:09,78.58,not evaluated
2021-12-07 11:39,72.96,not evaluated
2021-12-07 12:09,76.03,not evaluated
2021-12-07 12:39,77.49,not evaluated
2021-12-07 13:09,81.31,not evaluated
2021-12-07 13:39,81.22,not evaluated
2021-12-07 14:09,80.64,not evaluated
2021-12-07 14:39,80.39,not evaluated
2021-12-07 15:09,83.44,not evaluated
2021-12-07 15:39,83.24,not evaluated
2021-12-07 16:09,85.88,not evaluated
2021-12-07 16:39,86.62,not evaluated
2021-12-07 17:09,91.42,not evaluated
2021-12-07 17:39,86.12,not evaluated
2021-12-07 18:09,86.36,not evaluated
