%
% BHI-E (33.868400 N -77.939600 E)
% The BHI-E buoy is a Sofar Spotter wave buoy located approximately one-half mile off the east side of Bald Head Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% BHI-E Peak wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),BHI-E Peak wave direction (deg N),BHI-E Peak wave direction (deg N) quality
2021-12-22 01:39,101.09,not evaluated
2021-12-22 02:09,102.94,not evaluated
2021-12-22 02:39,188.68,not evaluated
2021-12-22 03:09,104.27,not evaluated
2021-12-22 03:39,105.32,not evaluated
2021-12-22 04:09,102.20,not evaluated
2021-12-22 04:39,103.24,not evaluated
2021-12-22 05:09,103.93,not evaluated
2021-12-22 05:39,103.73,not evaluated
2021-12-22 06:09,102.98,not evaluated
2021-12-22 06:39,107.10,not evaluated
2021-12-22 07:09,103.11,not evaluated
2021-12-22 07:39,113.14,not evaluated
2021-12-22 08:09,108.54,not evaluated
2021-12-22 08:39,95.60,not evaluated
2021-12-22 09:09,102.36,not evaluated
2021-12-22 09:39,98.60,not evaluated
2021-12-22 10:09,101.72,not evaluated
2021-12-22 10:39,103.57,not evaluated
2021-12-22 11:09,106.59,not evaluated
2021-12-22 11:39,97.62,not evaluated
2021-12-22 12:09,98.02,not evaluated
2021-12-22 12:39,95.05,not evaluated
2021-12-22 13:09,100.76,not evaluated
2021-12-22 13:39,97.77,not evaluated
2021-12-22 14:09,103.97,not evaluated
2021-12-22 14:39,103.23,not evaluated
2021-12-22 15:09,101.63,not evaluated
2021-12-22 15:39,97.42,not evaluated
2021-12-22 16:09,94.37,not evaluated
2021-12-22 16:39,97.75,not evaluated
2021-12-22 17:09,104.37,not evaluated
2021-12-22 17:39,104.67,not evaluated
2021-12-22 18:09,101.84,not evaluated
2021-12-22 18:39,111.01,not evaluated
2021-12-22 19:09,109.59,not evaluated
2021-12-22 19:39,108.90,not evaluated
2021-12-22 20:09,108.23,not evaluated
2021-12-22 20:39,99.24,not evaluated
2021-12-22 21:09,108.97,not evaluated
2021-12-22 21:39,107.01,not evaluated
2021-12-22 22:09,107.26,not evaluated
2021-12-22 22:39,108.97,not evaluated
2021-12-22 23:09,97.56,not evaluated
2021-12-22 23:39,111.11,not evaluated
2021-12-23 00:09,98.49,not evaluated
2021-12-23 00:39,103.03,not evaluated
2021-12-23 01:09,100.67,not evaluated
2021-12-23 01:39,102.17,not evaluated
2021-12-23 02:09,113.70,not evaluated
2021-12-23 02:39,101.55,not evaluated
2021-12-23 03:09,104.72,not evaluated
2021-12-23 03:39,53.78,not evaluated
2021-12-23 04:09,54.41,not evaluated
2021-12-23 04:39,54.09,not evaluated
2021-12-23 05:09,57.18,not evaluated
2021-12-23 05:39,63.23,not evaluated
2021-12-23 06:09,58.73,not evaluated
2021-12-23 06:39,63.11,not evaluated
2021-12-23 07:09,58.79,not evaluated
2021-12-23 07:39,61.12,not evaluated
2021-12-23 08:09,64.52,not evaluated
2021-12-23 08:39,62.82,not evaluated
2021-12-23 09:09,58.94,not evaluated
2021-12-23 09:39,60.03,not evaluated
2021-12-23 10:09,58.58,not evaluated
2021-12-23 10:39,63.74,not evaluated
2021-12-23 11:09,64.18,not evaluated
2021-12-23 11:39,71.55,not evaluated
2021-12-23 12:09,67.90,not evaluated
2021-12-23 12:39,75.56,not evaluated
2021-12-23 13:09,75.26,not evaluated
2021-12-23 13:39,80.58,not evaluated
2021-12-23 14:09,80.38,not evaluated
2021-12-23 14:39,79.62,not evaluated
2021-12-23 15:09,78.86,not evaluated
2021-12-23 15:39,79.13,not evaluated
2021-12-23 16:09,98.23,not evaluated
2021-12-23 16:39,77.70,not evaluated
2021-12-23 17:09,77.95,not evaluated
2021-12-23 17:39,108.06,not evaluated
2021-12-23 18:09,86.02,not evaluated
2021-12-23 18:39,103.49,not evaluated
2021-12-23 19:09,86.29,not evaluated
2021-12-23 19:39,97.81,not evaluated
2021-12-23 20:09,101.17,not evaluated
2021-12-23 20:39,100.89,not evaluated
2021-12-23 21:09,98.37,not evaluated
2021-12-23 21:39,96.55,not evaluated
2021-12-23 22:09,101.89,not evaluated
2021-12-23 22:39,94.48,not evaluated
2021-12-23 23:09,99.27,not evaluated
2021-12-23 23:39,100.70,not evaluated
2021-12-24 00:09,97.82,not evaluated
2021-12-24 00:39,100.39,not evaluated
2021-12-24 01:09,95.56,not evaluated
2021-12-24 01:39,96.47,not evaluated
2021-12-24 02:09,93.36,not evaluated
2021-12-24 02:39,95.67,not evaluated
2021-12-24 03:09,104.08,not evaluated
2021-12-24 03:39,94.98,not evaluated
2021-12-24 04:09,96.28,not evaluated
2021-12-24 04:39,100.57,not evaluated
2021-12-24 05:09,101.37,not evaluated
2021-12-24 05:39,97.36,not evaluated
2021-12-24 06:09,103.47,not evaluated
2021-12-24 06:39,97.10,not evaluated
2021-12-24 07:09,99.82,not evaluated
2021-12-24 07:39,97.97,not evaluated
2021-12-24 08:09,101.08,not evaluated
2021-12-24 08:39,96.15,not evaluated
2021-12-24 09:09,97.22,not evaluated
2021-12-24 09:39,93.03,not evaluated
2021-12-24 10:09,96.69,not evaluated
2021-12-24 10:39,96.83,not evaluated
2021-12-24 11:09,96.04,not evaluated
2021-12-24 11:39,93.96,not evaluated
2021-12-24 12:09,99.31,not evaluated
2021-12-24 12:39,102.94,not evaluated
2021-12-24 13:09,101.44,not evaluated
2021-12-24 13:39,101.48,not evaluated
2021-12-24 14:09,107.23,not evaluated
2021-12-24 14:39,104.73,not evaluated
2021-12-24 15:09,102.83,not evaluated
2021-12-24 15:39,100.79,not evaluated
2021-12-24 16:09,100.90,not evaluated
2021-12-24 16:39,107.05,not evaluated
2021-12-24 17:09,97.42,not evaluated
2021-12-24 17:39,103.00,not evaluated
2021-12-24 18:09,105.64,not evaluated
2021-12-24 18:39,103.42,not evaluated
2021-12-24 19:09,107.44,not evaluated
2021-12-24 19:39,114.48,not evaluated
2021-12-24 20:09,111.96,not evaluated
2021-12-24 20:39,106.16,not evaluated
2021-12-24 21:09,106.76,not evaluated
2021-12-24 21:39,103.17,not evaluated
2021-12-24 22:09,99.86,not evaluated
2021-12-24 22:39,165.80,not evaluated
2021-12-24 23:09,107.78,not evaluated
2021-12-24 23:39,167.76,not evaluated
2021-12-25 00:09,113.18,not evaluated
2021-12-25 00:39,110.85,not evaluated
2021-12-25 01:09,160.57,not evaluated
2021-12-25 01:39,161.99,not evaluated
2021-12-25 02:09,160.47,not evaluated
2021-12-25 02:39,160.71,not evaluated
2021-12-25 03:09,159.66,not evaluated
2021-12-25 03:39,158.96,not evaluated
2021-12-25 04:09,116.51,not evaluated
2021-12-25 04:39,157.69,not evaluated
2021-12-25 05:09,151.70,not evaluated
2021-12-25 05:39,149.03,not evaluated
2021-12-25 06:09,114.93,not evaluated
2021-12-25 06:39,118.68,not evaluated
2021-12-25 07:09,118.68,not evaluated
2021-12-25 07:39,117.51,not evaluated
2021-12-25 08:09,149.66,not evaluated
2021-12-25 08:39,154.54,not evaluated
2021-12-25 09:09,159.91,not evaluated
2021-12-25 09:39,154.85,not evaluated
2021-12-25 10:09,155.87,not evaluated
2021-12-25 10:39,153.32,not evaluated
2021-12-25 11:09,145.68,not evaluated
2021-12-25 11:39,145.58,not evaluated
2021-12-25 12:09,152.51,not evaluated
2021-12-25 12:39,151.62,not evaluated
2021-12-25 13:09,155.21,not evaluated
2021-12-25 13:39,160.36,not evaluated
2021-12-25 14:09,153.94,not evaluated
2021-12-25 14:39,155.06,not evaluated
2021-12-25 15:09,149.36,not evaluated
2021-12-25 15:39,147.70,not evaluated
2021-12-25 16:09,144.52,not evaluated
2021-12-25 16:39,143.39,not evaluated
2021-12-25 17:09,145.26,not evaluated
2021-12-25 17:39,127.70,not evaluated
2021-12-25 18:09,144.97,not evaluated
2021-12-25 18:39,141.32,not evaluated
2021-12-25 19:09,144.37,not evaluated
2021-12-25 19:39,142.95,not evaluated
2021-12-25 20:09,136.50,not evaluated
2021-12-25 20:39,139.53,not evaluated
2021-12-25 21:09,145.28,not evaluated
2021-12-25 21:39,142.82,not evaluated
2021-12-25 22:09,153.79,not evaluated
2021-12-25 22:39,141.16,not evaluated
2021-12-25 23:09,160.58,not evaluated
2021-12-25 23:39,150.77,not evaluated
2021-12-26 00:09,158.18,not evaluated
2021-12-26 00:39,155.42,not evaluated
2021-12-26 01:09,153.81,not evaluated
2021-12-26 01:39,154.63,not evaluated
2021-12-26 02:09,151.35,not evaluated
2021-12-26 02:39,159.47,not evaluated
2021-12-26 03:09,149.53,not evaluated
2021-12-26 03:39,148.08,not evaluated
2021-12-26 04:09,152.06,not evaluated
2021-12-26 04:39,153.20,not evaluated
2021-12-26 05:09,149.62,not evaluated
2021-12-26 05:39,155.38,not evaluated
2021-12-26 06:09,144.12,not evaluated
2021-12-26 06:39,146.94,not evaluated
2021-12-26 07:09,144.23,not evaluated
2021-12-26 07:39,138.79,not evaluated
2021-12-26 08:09,147.49,not evaluated
2021-12-26 08:39,149.84,not evaluated
2021-12-26 09:09,151.26,not evaluated
2021-12-26 09:39,144.92,not evaluated
2021-12-26 10:09,157.87,not evaluated
2021-12-26 10:39,154.59,not evaluated
2021-12-26 11:09,152.90,not evaluated
2021-12-26 11:39,162.93,not evaluated
2021-12-26 12:09,165.75,not evaluated
2021-12-26 12:39,159.29,not evaluated
2021-12-26 13:09,154.72,not evaluated
2021-12-26 13:39,151.48,not evaluated
2021-12-26 14:09,169.84,not evaluated
2021-12-26 14:39,154.83,not evaluated
2021-12-26 15:09,151.89,not evaluated
2021-12-26 15:39,152.47,not evaluated
2021-12-26 16:09,146.49,not evaluated
2021-12-26 16:39,141.81,not evaluated
2021-12-26 17:09,142.45,not evaluated
2021-12-26 17:39,141.49,not evaluated
2021-12-26 18:09,142.86,not evaluated
2021-12-26 18:39,144.93,not evaluated
2021-12-26 19:09,140.02,not evaluated
2021-12-26 19:39,146.56,not evaluated
2021-12-26 20:09,141.81,not evaluated
2021-12-26 20:39,142.43,not evaluated
2021-12-26 21:09,142.55,not evaluated
2021-12-26 21:39,141.80,not evaluated
2021-12-26 22:09,150.09,not evaluated
2021-12-26 22:39,151.59,not evaluated
2021-12-26 23:09,124.60,not evaluated
2021-12-26 23:39,117.63,not evaluated
2021-12-27 00:09,122.55,not evaluated
2021-12-27 00:39,151.56,not evaluated
2021-12-27 01:09,160.72,not evaluated
2021-12-27 01:39,162.99,not evaluated
2021-12-27 02:09,156.47,not evaluated
2021-12-27 02:39,155.61,not evaluated
2021-12-27 03:09,153.85,not evaluated
2021-12-27 03:39,163.08,not evaluated
2021-12-27 04:09,112.74,not evaluated
2021-12-27 04:39,116.59,not evaluated
2021-12-27 05:09,117.23,not evaluated
2021-12-27 05:39,112.35,not evaluated
2021-12-27 06:09,113.05,not evaluated
2021-12-27 06:39,120.68,not evaluated
2021-12-27 07:09,114.98,not evaluated
2021-12-27 07:39,118.31,not evaluated
2021-12-27 08:09,129.99,not evaluated
2021-12-27 08:39,118.93,not evaluated
2021-12-27 09:09,122.33,not evaluated
2021-12-27 09:39,122.61,not evaluated
2021-12-27 10:09,127.29,not evaluated
2021-12-27 10:39,117.06,not evaluated
2021-12-27 11:09,114.56,not evaluated
2021-12-27 11:39,120.97,not evaluated
2021-12-27 12:09,111.72,not evaluated
2021-12-27 12:39,120.77,not evaluated
2021-12-27 13:09,119.91,not evaluated
2021-12-27 13:39,120.19,not evaluated
2021-12-27 14:09,124.77,not evaluated
2021-12-27 14:39,122.73,not evaluated
2021-12-27 15:09,121.55,not evaluated
2021-12-27 15:39,116.79,not evaluated
2021-12-27 16:09,114.41,not evaluated
2021-12-27 16:39,107.86,not evaluated
2021-12-27 17:09,120.36,not evaluated
2021-12-27 17:39,114.05,not evaluated
2021-12-27 18:09,125.17,not evaluated
2021-12-27 18:39,115.98,not evaluated
2021-12-27 19:09,110.91,not evaluated
2021-12-27 19:39,113.06,not evaluated
2021-12-27 20:09,112.54,not evaluated
2021-12-27 20:39,114.68,not evaluated
2021-12-27 21:09,122.30,not evaluated
2021-12-27 21:39,112.46,not evaluated
2021-12-27 22:09,151.33,not evaluated
2021-12-27 22:39,155.88,not evaluated
2021-12-27 23:09,159.96,not evaluated
2021-12-27 23:39,156.26,not evaluated
2021-12-28 00:09,166.38,not evaluated
2021-12-28 00:39,149.38,not evaluated
2021-12-28 01:09,157.44,not evaluated
2021-12-28 01:39,157.00,not evaluated
2021-12-28 02:09,163.21,not evaluated
2021-12-28 02:39,160.45,not evaluated
2021-12-28 03:09,166.43,not evaluated
2021-12-28 03:39,166.41,not evaluated
2021-12-28 04:09,168.20,not evaluated
2021-12-28 04:39,165.62,not evaluated
2021-12-28 05:09,164.29,not evaluated
2021-12-28 05:39,160.53,not evaluated
2021-12-28 06:09,160.27,not evaluated
2021-12-28 06:39,161.79,not evaluated
2021-12-28 07:09,158.66,not evaluated
2021-12-28 07:39,159.73,not evaluated
2021-12-28 08:09,156.13,not evaluated
2021-12-28 08:39,114.41,not evaluated
2021-12-28 09:09,157.14,not evaluated
2021-12-28 09:39,160.08,not evaluated
2021-12-28 10:09,148.17,not evaluated
2021-12-28 10:39,161.67,not evaluated
2021-12-28 11:09,118.89,not evaluated
2021-12-28 11:39,162.35,not evaluated
2021-12-28 12:09,124.08,not evaluated
2021-12-28 12:39,119.35,not evaluated
2021-12-28 13:09,168.44,not evaluated
2021-12-28 13:39,169.90,not evaluated
2021-12-28 14:09,164.84,not evaluated
2021-12-28 14:39,169.70,not evaluated
2021-12-28 15:09,166.07,not evaluated
2021-12-28 15:39,162.70,not evaluated
2021-12-28 16:09,111.35,not evaluated
2021-12-28 16:39,159.98,not evaluated
2021-12-28 17:09,163.95,not evaluated
2021-12-28 17:39,113.28,not evaluated
2021-12-28 18:09,114.58,not evaluated
2021-12-28 18:39,116.05,not evaluated
2021-12-28 19:09,119.36,not evaluated
2021-12-28 19:39,111.39,not evaluated
2021-12-28 20:09,116.43,not evaluated
2021-12-28 20:39,121.50,not evaluated
2021-12-28 21:09,119.54,not evaluated
2021-12-28 21:39,118.69,not evaluated
2021-12-28 22:09,120.79,not evaluated
2021-12-28 22:39,112.35,not evaluated
2021-12-28 23:09,152.94,not evaluated
2021-12-28 23:39,155.12,not evaluated
2021-12-29 00:09,156.35,not evaluated
2021-12-29 00:39,160.71,not evaluated
2021-12-29 01:09,112.29,not evaluated
2021-12-29 01:39,166.31,not evaluated
2021-12-29 02:09,166.87,not evaluated
2021-12-29 02:39,167.48,not evaluated
2021-12-29 03:09,153.19,not evaluated
2021-12-29 03:39,171.59,not evaluated
2021-12-29 04:09,160.43,not evaluated
2021-12-29 04:39,161.12,not evaluated
2021-12-29 05:09,167.42,not evaluated
2021-12-29 05:39,165.09,not evaluated
2021-12-29 06:09,162.72,not evaluated
2021-12-29 06:39,163.44,not evaluated
2021-12-29 07:09,158.77,not evaluated
2021-12-29 07:39,156.62,not evaluated
2021-12-29 08:09,149.55,not evaluated
2021-12-29 08:39,151.05,not evaluated
2021-12-29 09:09,115.03,not evaluated
2021-12-29 09:39,149.72,not evaluated
2021-12-29 10:09,113.01,not evaluated
2021-12-29 10:39,110.84,not evaluated
2021-12-29 11:09,113.44,not evaluated
2021-12-29 11:39,117.89,not evaluated
2021-12-29 12:09,118.02,not evaluated
2021-12-29 12:39,148.55,not evaluated
2021-12-29 13:09,140.09,not evaluated
2021-12-29 13:39,146.26,not evaluated
2021-12-29 14:09,148.28,not evaluated
2021-12-29 14:39,155.31,not evaluated
2021-12-29 15:09,151.98,not evaluated
2021-12-29 15:39,155.03,not evaluated
2021-12-29 16:09,154.19,not evaluated
2021-12-29 16:39,147.26,not evaluated
2021-12-29 17:09,156.62,not evaluated
2021-12-29 17:39,165.69,not evaluated
2021-12-29 18:09,161.69,not evaluated
2021-12-29 18:39,155.85,not evaluated
2021-12-29 19:09,154.20,not evaluated
2021-12-29 19:39,152.56,not evaluated
2021-12-29 20:09,117.74,not evaluated
2021-12-29 20:39,114.69,not evaluated
2021-12-29 21:09,146.69,not evaluated
2021-12-29 21:39,140.43,not evaluated
2021-12-29 22:09,147.64,not evaluated
2021-12-29 22:39,143.88,not evaluated
2021-12-29 23:09,137.84,not evaluated
2021-12-29 23:39,145.49,not evaluated
2021-12-30 00:09,145.79,not evaluated
2021-12-30 00:39,154.47,not evaluated
2021-12-30 01:09,146.75,not evaluated
2021-12-30 01:39,151.61,not evaluated
2021-12-30 02:09,150.22,not evaluated
2021-12-30 02:39,150.94,not evaluated
2021-12-30 03:09,156.19,not evaluated
2021-12-30 03:39,157.04,not evaluated
2021-12-30 04:09,153.61,not evaluated
2021-12-30 04:39,153.52,not evaluated
2021-12-30 05:09,152.24,not evaluated
2021-12-30 05:39,151.27,not evaluated
2021-12-30 06:09,159.31,not evaluated
2021-12-30 06:39,167.06,not evaluated
2021-12-30 07:09,164.46,not evaluated
2021-12-30 07:39,160.59,not evaluated
2021-12-30 08:09,150.21,not evaluated
2021-12-30 08:39,151.03,not evaluated
2021-12-30 09:09,147.50,not evaluated
2021-12-30 09:39,152.12,not evaluated
2021-12-30 10:09,144.07,not evaluated
2021-12-30 10:39,135.98,not evaluated
2021-12-30 11:09,143.32,not evaluated
2021-12-30 11:39,131.40,not evaluated
2021-12-30 12:09,138.11,not evaluated
2021-12-30 12:39,146.42,not evaluated
2021-12-30 13:09,145.73,not evaluated
2021-12-30 13:39,147.37,not evaluated
2021-12-30 14:09,150.37,not evaluated
2021-12-30 14:39,156.65,not evaluated
2021-12-30 15:09,156.95,not evaluated
2021-12-30 15:39,135.15,not evaluated
2021-12-30 16:09,145.42,not evaluated
2021-12-30 16:39,153.38,not evaluated
2021-12-30 17:09,155.58,not evaluated
2021-12-30 17:39,155.11,not evaluated
2021-12-30 18:09,163.52,not evaluated
2021-12-30 18:39,159.01,not evaluated
2021-12-30 19:09,163.49,not evaluated
2021-12-30 19:39,154.35,not evaluated
2021-12-30 20:09,152.04,not evaluated
2021-12-30 20:39,150.58,not evaluated
2021-12-30 21:09,147.59,not evaluated
2021-12-30 21:39,154.42,not evaluated
2021-12-30 22:09,145.74,not evaluated
2021-12-30 22:39,149.59,not evaluated
2021-12-30 23:09,147.16,not evaluated
2021-12-30 23:39,140.24,not evaluated
2021-12-31 00:09,145.64,not evaluated
2021-12-31 00:39,150.09,not evaluated
2021-12-31 01:09,139.51,not evaluated
2021-12-31 01:39,151.39,not evaluated
2021-12-31 02:09,154.26,not evaluated
2021-12-31 02:39,149.61,not evaluated
2021-12-31 03:09,151.48,not evaluated
2021-12-31 03:39,150.38,not evaluated
2021-12-31 04:09,162.42,not evaluated
2021-12-31 04:39,154.71,not evaluated
2021-12-31 05:09,153.05,not evaluated
2021-12-31 05:39,155.02,not evaluated
2021-12-31 06:09,157.87,not evaluated
2021-12-31 06:39,154.86,not evaluated
2021-12-31 07:09,160.16,not evaluated
2021-12-31 07:39,160.70,not evaluated
2021-12-31 08:09,155.97,not evaluated
2021-12-31 08:39,162.06,not evaluated
2021-12-31 09:09,153.47,not evaluated
2021-12-31 09:39,141.04,not evaluated
2021-12-31 10:09,94.19,not evaluated
2021-12-31 10:39,88.26,not evaluated
2021-12-31 11:09,93.18,not evaluated
2021-12-31 11:39,95.76,not evaluated
2021-12-31 12:09,92.86,not evaluated
2021-12-31 12:39,93.94,not evaluated
2021-12-31 13:09,88.96,not evaluated
2021-12-31 13:39,99.81,not evaluated
2021-12-31 14:09,156.52,not evaluated
2021-12-31 14:39,155.40,not evaluated
2021-12-31 15:09,153.63,not evaluated
2021-12-31 15:39,156.49,not evaluated
2021-12-31 16:09,160.73,not evaluated
2021-12-31 16:39,91.72,not evaluated
2021-12-31 17:09,158.01,not evaluated
2021-12-31 17:39,154.38,not evaluated
2021-12-31 18:09,155.82,not evaluated
2021-12-31 18:39,157.47,not evaluated
2021-12-31 19:09,159.46,not evaluated
2021-12-31 19:39,159.42,not evaluated
2021-12-31 20:09,148.54,not evaluated
2021-12-31 20:39,155.11,not evaluated
2021-12-31 21:09,144.54,not evaluated
2021-12-31 21:39,140.21,not evaluated
2021-12-31 22:09,96.76,not evaluated
2021-12-31 22:39,141.06,not evaluated
2021-12-31 23:09,136.86,not evaluated
2021-12-31 23:39,135.04,not evaluated
2022-01-01 00:09,148.19,not evaluated
2022-01-01 00:39,97.01,not evaluated
2022-01-01 01:09,138.30,not evaluated
2022-01-01 01:39,142.34,not evaluated
2022-01-01 02:09,138.25,not evaluated
2022-01-01 02:39,144.26,not evaluated
2022-01-01 03:09,97.69,not evaluated
2022-01-01 03:39,142.25,not evaluated
2022-01-01 04:09,144.95,not evaluated
2022-01-01 04:39,141.75,not evaluated
2022-01-01 05:09,149.51,not evaluated
2022-01-01 05:39,151.45,not evaluated
2022-01-01 06:09,157.08,not evaluated
2022-01-01 06:39,164.60,not evaluated
2022-01-01 07:09,161.18,not evaluated
2022-01-01 07:39,166.93,not evaluated
2022-01-01 08:09,171.49,not evaluated
2022-01-01 08:39,167.18,not evaluated
2022-01-01 09:09,164.70,not evaluated
2022-01-01 09:39,166.43,not evaluated
2022-01-01 10:09,163.27,not evaluated
2022-01-01 10:39,200.42,not evaluated
2022-01-01 11:09,98.35,not evaluated
2022-01-01 11:39,156.18,not evaluated
2022-01-01 12:09,102.54,not evaluated
2022-01-01 12:39,96.95,not evaluated
2022-01-01 13:09,188.79,not evaluated
2022-01-01 13:39,168.28,not evaluated
2022-01-01 14:09,97.90,not evaluated
2022-01-01 14:39,161.48,not evaluated
2022-01-01 15:09,155.20,not evaluated
2022-01-01 15:39,160.65,not evaluated
2022-01-01 16:09,154.05,not evaluated
2022-01-01 16:39,160.77,not evaluated
2022-01-01 17:09,162.71,not evaluated
2022-01-01 17:39,158.96,not evaluated
2022-01-01 18:09,164.75,not evaluated
2022-01-01 18:39,173.92,not evaluated
2022-01-01 19:09,170.98,not evaluated
2022-01-01 19:39,165.29,not evaluated
2022-01-01 20:09,162.57,not evaluated
2022-01-01 20:39,159.56,not evaluated
2022-01-01 21:09,158.00,not evaluated
2022-01-01 21:39,156.87,not evaluated
2022-01-01 22:09,160.99,not evaluated
2022-01-01 22:39,155.11,not evaluated
2022-01-01 23:09,156.15,not evaluated
2022-01-01 23:39,150.73,not evaluated
2022-01-02 00:09,102.14,not evaluated
2022-01-02 00:39,158.89,not evaluated
2022-01-02 01:09,147.15,not evaluated
2022-01-02 01:39,159.67,not evaluated
2022-01-02 02:09,146.01,not evaluated
2022-01-02 02:39,139.76,not evaluated
2022-01-02 03:09,141.25,not evaluated
2022-01-02 03:39,146.05,not evaluated
2022-01-02 04:09,139.74,not evaluated
2022-01-02 04:39,145.04,not evaluated
2022-01-02 05:09,150.00,not evaluated
2022-01-02 05:39,153.20,not evaluated
2022-01-02 06:09,153.38,not evaluated
2022-01-02 06:39,154.94,not evaluated
2022-01-02 07:09,155.82,not evaluated
2022-01-02 07:39,155.17,not evaluated
